timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/09 00:57:37.283, 100 %, 67 %, 19263 MiB, 81920 MiB, 54, 365.27 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:37.533, 100 %, 67 %, 19263 MiB, 81920 MiB, 55, 403.52 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:37.784, 100 %, 50 %, 19263 MiB, 81920 MiB, 51, 132.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:38.034, 74 %, 34 %, 19263 MiB, 81920 MiB, 46, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:38.285, 11 %, 0 %, 19263 MiB, 81920 MiB, 44, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:38.535, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:38.786, 6 %, 1 %, 19263 MiB, 81920 MiB, 50, 398.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:39.036, 82 %, 54 %, 19263 MiB, 81920 MiB, 52, 342.45 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:39.287, 100 %, 68 %, 19263 MiB, 81920 MiB, 54, 340.33 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:39.537, 100 %, 65 %, 19263 MiB, 81920 MiB, 56, 403.52 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:39.787, 100 %, 51 %, 19263 MiB, 81920 MiB, 48, 100.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:40.038, 36 %, 10 %, 19263 MiB, 81920 MiB, 45, 93.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:40.288, 2 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:40.539, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 92.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:40.789, 3 %, 0 %, 19263 MiB, 81920 MiB, 42, 92.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:41.040, 18 %, 11 %, 19263 MiB, 81920 MiB, 52, 397.14 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:41.290, 100 %, 65 %, 19263 MiB, 81920 MiB, 54, 392.61 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:41.541, 100 %, 68 %, 19263 MiB, 81920 MiB, 55, 387.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:41.792, 100 %, 51 %, 19263 MiB, 81920 MiB, 56, 405.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:42.042, 100 %, 50 %, 19263 MiB, 81920 MiB, 53, 395.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:42.293, 72 %, 33 %, 19263 MiB, 81920 MiB, 45, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:42.543, 14 %, 0 %, 19263 MiB, 81920 MiB, 44, 93.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:42.794, 5 %, 0 %, 19263 MiB, 81920 MiB, 43, 93.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:43.044, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 93.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:43.295, 15 %, 8 %, 19263 MiB, 81920 MiB, 53, 387.75 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:43.546, 100 %, 65 %, 19263 MiB, 81920 MiB, 54, 384.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:43.796, 100 %, 65 %, 19263 MiB, 81920 MiB, 56, 392.61 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:44.047, 100 %, 50 %, 19263 MiB, 81920 MiB, 56, 402.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:44.297, 97 %, 50 %, 19263 MiB, 81920 MiB, 46, 98.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:44.548, 20 %, 0 %, 19263 MiB, 81920 MiB, 44, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:44.798, 5 %, 0 %, 19263 MiB, 81920 MiB, 43, 95.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:45.049, 36 %, 24 %, 19263 MiB, 81920 MiB, 52, 388.62 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:45.299, 100 %, 64 %, 19263 MiB, 81920 MiB, 55, 394.14 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:45.552, 99 %, 58 %, 19263 MiB, 81920 MiB, 52, 398.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:45.802, 14 %, 0 %, 19263 MiB, 81920 MiB, 45, 97.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:46.053, 3 %, 0 %, 19263 MiB, 81920 MiB, 44, 93.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:46.303, 3 %, 0 %, 19263 MiB, 81920 MiB, 43, 92.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:46.554, 4 %, 0 %, 19263 MiB, 81920 MiB, 47, 115.67 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:46.804, 100 %, 66 %, 19263 MiB, 81920 MiB, 52, 359.48 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:47.055, 100 %, 66 %, 19263 MiB, 81920 MiB, 54, 396.86 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:47.306, 100 %, 64 %, 19263 MiB, 81920 MiB, 56, 408.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:47.556, 100 %, 51 %, 19263 MiB, 81920 MiB, 50, 120.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:47.807, 6 %, 0 %, 19263 MiB, 81920 MiB, 45, 97.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:48.057, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:48.308, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:48.558, 4 %, 0 %, 19263 MiB, 81920 MiB, 42, 91.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:48.808, 55 %, 37 %, 19263 MiB, 81920 MiB, 52, 357.35 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:49.059, 100 %, 65 %, 19263 MiB, 81920 MiB, 53, 377.11 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:49.309, 100 %, 66 %, 19263 MiB, 81920 MiB, 55, 391.68 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:49.560, 100 %, 60 %, 19263 MiB, 81920 MiB, 56, 397.74 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:49.810, 36 %, 11 %, 19263 MiB, 81920 MiB, 46, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:50.060, 3 %, 0 %, 19263 MiB, 81920 MiB, 44, 96.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:50.311, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:50.561, 4 %, 0 %, 19263 MiB, 81920 MiB, 42, 91.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:50.812, 65 %, 43 %, 19263 MiB, 81920 MiB, 52, 404.45 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 00:57:51.062, 100 %, 66 %, 19263 MiB, 81920 MiB, 53, 383.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:51.313, 100 %, 65 %, 19263 MiB, 81920 MiB, 55, 402.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:51.563, 100 %, 58 %, 19263 MiB, 81920 MiB, 56, 405.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:51.813, 28 %, 6 %, 19263 MiB, 81920 MiB, 46, 94.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:52.064, 2 %, 0 %, 19263 MiB, 81920 MiB, 44, 93.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:52.314, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:52.565, 4 %, 0 %, 19263 MiB, 81920 MiB, 42, 92.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:52.815, 57 %, 38 %, 19263 MiB, 81920 MiB, 51, 374.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:53.065, 100 %, 65 %, 19263 MiB, 81920 MiB, 53, 377.38 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:53.317, 100 %, 66 %, 19263 MiB, 81920 MiB, 55, 402.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:53.567, 100 %, 59 %, 19263 MiB, 81920 MiB, 56, 396.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:53.818, 57 %, 23 %, 19263 MiB, 81920 MiB, 47, 126.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:54.068, 6 %, 0 %, 19263 MiB, 81920 MiB, 45, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:54.319, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:54.569, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:54.821, 77 %, 51 %, 19263 MiB, 81920 MiB, 52, 397.14 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:55.071, 100 %, 68 %, 19263 MiB, 81920 MiB, 53, 322.43 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 00:57:55.323, 100 %, 65 %, 19263 MiB, 81920 MiB, 55, 334.54 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:55.574, 84 %, 41 %, 19263 MiB, 81920 MiB, 50, 283.21 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:55.825, 13 %, 0 %, 19263 MiB, 81920 MiB, 45, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:56.075, 3 %, 0 %, 19263 MiB, 81920 MiB, 44, 94.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:56.326, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 93.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:56.577, 4 %, 0 %, 19263 MiB, 81920 MiB, 42, 339.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:56.828, 100 %, 64 %, 19263 MiB, 81920 MiB, 52, 364.01 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:57.079, 100 %, 68 %, 19263 MiB, 81920 MiB, 54, 402.32 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 00:57:57.329, 100 %, 61 %, 19263 MiB, 81920 MiB, 56, 398.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:57.580, 100 %, 51 %, 19263 MiB, 81920 MiB, 48, 111.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:57.830, 2 %, 0 %, 19263 MiB, 81920 MiB, 44, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:58.081, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:58.331, 4 %, 0 %, 19263 MiB, 81920 MiB, 42, 93.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:58.582, 7 %, 2 %, 19263 MiB, 81920 MiB, 50, 371.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:58.832, 100 %, 68 %, 19263 MiB, 81920 MiB, 54, 376.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:59.083, 100 %, 65 %, 19263 MiB, 81920 MiB, 54, 393.81 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:57:59.333, 100 %, 51 %, 19263 MiB, 81920 MiB, 54, 405.65 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:59.583, 64 %, 27 %, 19263 MiB, 81920 MiB, 46, 99.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:57:59.834, 4 %, 0 %, 19263 MiB, 81920 MiB, 44, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:00.106, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:00.372, 3 %, 0 %, 19263 MiB, 81920 MiB, 42, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:00.636, 100 %, 64 %, 19263 MiB, 81920 MiB, 53, 350.73 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:01.032, 100 %, 63 %, 19263 MiB, 81920 MiB, 56, 400.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:01.390, 100 %, 50 %, 19263 MiB, 81920 MiB, 50, 400.20 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:01.641, 5 %, 0 %, 19263 MiB, 81920 MiB, 45, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:01.891, 4 %, 0 %, 19263 MiB, 81920 MiB, 44, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:02.142, 3 %, 0 %, 19263 MiB, 81920 MiB, 43, 93.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:02.393, 5 %, 0 %, 19263 MiB, 81920 MiB, 42, 93.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:02.643, 100 %, 64 %, 19263 MiB, 81920 MiB, 52, 327.89 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:02.894, 100 %, 67 %, 19263 MiB, 81920 MiB, 54, 405.05 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:03.144, 100 %, 62 %, 19263 MiB, 81920 MiB, 56, 397.14 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:03.395, 100 %, 50 %, 19263 MiB, 81920 MiB, 50, 122.18 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:03.646, 1 %, 0 %, 19263 MiB, 81920 MiB, 44, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:03.896, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:04.147, 4 %, 0 %, 19263 MiB, 81920 MiB, 42, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:04.397, 4 %, 0 %, 19263 MiB, 81920 MiB, 42, 92.95 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:04.648, 40 %, 27 %, 19263 MiB, 81920 MiB, 51, 388.62 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:04.901, 100 %, 68 %, 19263 MiB, 81920 MiB, 53, 399.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:05.151, 100 %, 61 %, 19263 MiB, 81920 MiB, 55, 402.74 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:05.402, 100 %, 51 %, 19263 MiB, 81920 MiB, 53, 398.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:05.652, 56 %, 23 %, 19263 MiB, 81920 MiB, 46, 97.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:05.910, 4 %, 0 %, 19263 MiB, 81920 MiB, 44, 93.55 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:06.161, 3 %, 0 %, 19263 MiB, 81920 MiB, 43, 91.42 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:06.412, 4 %, 1 %, 19263 MiB, 81920 MiB, 42, 92.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:06.663, 72 %, 48 %, 19263 MiB, 81920 MiB, 50, 398.48 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:06.913, 100 %, 67 %, 19263 MiB, 81920 MiB, 53, 361.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:07.165, 100 %, 66 %, 19263 MiB, 81920 MiB, 54, 376.89 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:07.415, 100 %, 56 %, 19263 MiB, 81920 MiB, 56, 179.65 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:07.667, 100 %, 56 %, 19263 MiB, 81920 MiB, 48, 101.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:07.925, 11 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:08.176, 3 %, 0 %, 19263 MiB, 81920 MiB, 43, 91.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:08.426, 0 %, 0 %, 19263 MiB, 81920 MiB, 42, 92.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:08.677, 8 %, 2 %, 19263 MiB, 81920 MiB, 42, 92.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:08.927, 3 %, 0 %, 19263 MiB, 81920 MiB, 50, 395.42 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:09.178, 31 %, 20 %, 19263 MiB, 81920 MiB, 52, 353.13 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:09.428, 100 %, 67 %, 19263 MiB, 81920 MiB, 54, 342.81 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:09.679, 100 %, 63 %, 19263 MiB, 81920 MiB, 56, 405.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:09.930, 100 %, 51 %, 19263 MiB, 81920 MiB, 49, 100.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:10.180, 77 %, 36 %, 19263 MiB, 81920 MiB, 45, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:10.431, 3 %, 0 %, 19263 MiB, 81920 MiB, 43, 92.95 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:10.681, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 93.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:10.931, 6 %, 1 %, 19263 MiB, 81920 MiB, 52, 410.24 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:11.182, 71 %, 47 %, 19263 MiB, 81920 MiB, 53, 402.74 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:11.432, 100 %, 65 %, 19263 MiB, 81920 MiB, 55, 357.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:11.683, 100 %, 57 %, 19263 MiB, 81920 MiB, 56, 408.98 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:11.933, 100 %, 50 %, 19263 MiB, 81920 MiB, 47, 110.91 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:12.184, 45 %, 16 %, 19263 MiB, 81920 MiB, 45, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:12.434, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 93.55 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:12.684, 4 %, 0 %, 19263 MiB, 81920 MiB, 43, 92.95 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:12.935, 3 %, 0 %, 19263 MiB, 81920 MiB, 45, 92.95 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:13.185, 5 %, 1 %, 19263 MiB, 81920 MiB, 53, 398.99 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:13.436, 100 %, 68 %, 19263 MiB, 81920 MiB, 54, 389.55 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:13.686, 100 %, 64 %, 19263 MiB, 81920 MiB, 56, 382.03 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:13.937, 100 %, 52 %, 19263 MiB, 81920 MiB, 57, 402.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:14.188, 100 %, 51 %, 19263 MiB, 81920 MiB, 51, 217.71 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:14.439, 19 %, 0 %, 19263 MiB, 81920 MiB, 45, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:14.689, 0 %, 0 %, 19263 MiB, 81920 MiB, 44, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:14.939, 5 %, 0 %, 19263 MiB, 81920 MiB, 43, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:15.190, 4 %, 0 %, 19263 MiB, 81920 MiB, 44, 92.95 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:15.440, 91 %, 61 %, 19263 MiB, 81920 MiB, 53, 386.62 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:15.691, 100 %, 68 %, 19263 MiB, 81920 MiB, 55, 385.30 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 00:58:15.941, 100 %, 64 %, 19263 MiB, 81920 MiB, 56, 388.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:16.203, 100 %, 54 %, 19263 MiB, 81920 MiB, 55, 397.47 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:16.453, 34 %, 9 %, 19263 MiB, 81920 MiB, 46, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:16.703, 2 %, 0 %, 19263 MiB, 81920 MiB, 45, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:16.954, 5 %, 0 %, 19263 MiB, 81920 MiB, 44, 93.55 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:17.209, 13 %, 6 %, 19263 MiB, 81920 MiB, 54, 396.54 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:17.460, 99 %, 62 %, 19263 MiB, 81920 MiB, 56, 396.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:17.710, 100 %, 50 %, 19263 MiB, 81920 MiB, 51, 163.52 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:17.961, 38 %, 13 %, 19263 MiB, 81920 MiB, 46, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:18.221, 2 %, 0 %, 19263 MiB, 81920 MiB, 44, 93.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:18.471, 5 %, 0 %, 19263 MiB, 81920 MiB, 44, 92.95 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:18.722, 14 %, 7 %, 19263 MiB, 81920 MiB, 51, 392.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:18.972, 100 %, 65 %, 19263 MiB, 81920 MiB, 55, 398.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:19.223, 100 %, 68 %, 19263 MiB, 81920 MiB, 55, 359.25 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:19.473, 100 %, 50 %, 19263 MiB, 81920 MiB, 57, 405.65 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:19.724, 72 %, 32 %, 19263 MiB, 81920 MiB, 48, 100.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:19.974, 9 %, 0 %, 19263 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:20.234, 4 %, 0 %, 19263 MiB, 81920 MiB, 44, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:20.486, 4 %, 0 %, 19263 MiB, 81920 MiB, 44, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:20.736, 4 %, 0 %, 19263 MiB, 81920 MiB, 49, 365.64 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:20.987, 42 %, 29 %, 19263 MiB, 81920 MiB, 52, 392.28 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 00:58:21.245, 100 %, 68 %, 19263 MiB, 81920 MiB, 56, 372.31 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 00:58:21.495, 100 %, 61 %, 19263 MiB, 81920 MiB, 57, 404.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:21.747, 100 %, 50 %, 19263 MiB, 81920 MiB, 50, 115.18 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:21.998, 47 %, 17 %, 19263 MiB, 81920 MiB, 47, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:22.248, 4 %, 0 %, 19263 MiB, 81920 MiB, 45, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 00:58:22.498, 4 %, 0 %, 19263 MiB, 81920 MiB, 44, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
