timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/09 01:06:50.322, 100 %, 62 %, 20081 MiB, 81920 MiB, 54, 124.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:50.573, 15 %, 0 %, 20081 MiB, 81920 MiB, 48, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:50.823, 3 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:51.074, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:51.325, 4 %, 0 %, 20081 MiB, 81920 MiB, 53, 402.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:51.575, 100 %, 65 %, 20081 MiB, 81920 MiB, 56, 399.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:51.826, 100 %, 67 %, 20081 MiB, 81920 MiB, 56, 331.23 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:52.078, 100 %, 65 %, 20081 MiB, 81920 MiB, 57, 233.84 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:52.329, 100 %, 48 %, 20081 MiB, 81920 MiB, 49, 98.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:52.579, 2 %, 0 %, 20081 MiB, 81920 MiB, 47, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:52.830, 3 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:53.081, 5 %, 0 %, 20081 MiB, 81920 MiB, 45, 182.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:53.332, 4 %, 0 %, 20081 MiB, 81920 MiB, 55, 406.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:53.582, 100 %, 69 %, 20081 MiB, 81920 MiB, 57, 405.38 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:53.833, 100 %, 66 %, 20081 MiB, 81920 MiB, 58, 414.49 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:54.084, 100 %, 56 %, 20081 MiB, 81920 MiB, 53, 130.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:54.335, 92 %, 43 %, 20081 MiB, 81920 MiB, 48, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:54.586, 3 %, 0 %, 20081 MiB, 81920 MiB, 47, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:54.836, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:55.087, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 315.11 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:55.338, 4 %, 0 %, 20081 MiB, 81920 MiB, 55, 339.15 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:55.589, 100 %, 70 %, 20081 MiB, 81920 MiB, 57, 384.10 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:06:55.840, 100 %, 64 %, 20081 MiB, 81920 MiB, 58, 405.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:56.090, 100 %, 54 %, 20081 MiB, 81920 MiB, 51, 101.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:56.341, 62 %, 25 %, 20081 MiB, 81920 MiB, 48, 99.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:56.592, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:56.843, 3 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:57.093, 4 %, 0 %, 20081 MiB, 81920 MiB, 51, 381.64 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:57.344, 17 %, 10 %, 20081 MiB, 81920 MiB, 55, 401.72 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:57.595, 99 %, 65 %, 20081 MiB, 81920 MiB, 57, 394.74 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:57.846, 100 %, 67 %, 20081 MiB, 81920 MiB, 58, 399.68 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:58.098, 100 %, 49 %, 20081 MiB, 81920 MiB, 52, 103.63 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:58.349, 73 %, 31 %, 20081 MiB, 81920 MiB, 48, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:58.600, 7 %, 0 %, 20081 MiB, 81920 MiB, 47, 98.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:58.852, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 97.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:59.102, 4 %, 0 %, 20081 MiB, 81920 MiB, 45, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:59.353, 4 %, 0 %, 20081 MiB, 81920 MiB, 54, 380.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:06:59.604, 100 %, 67 %, 20081 MiB, 81920 MiB, 57, 389.63 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:06:59.857, 100 %, 65 %, 20081 MiB, 81920 MiB, 57, 389.63 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:00.108, 100 %, 60 %, 20081 MiB, 81920 MiB, 54, 399.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:00.358, 86 %, 40 %, 20081 MiB, 81920 MiB, 48, 98.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:00.609, 3 %, 0 %, 20081 MiB, 81920 MiB, 47, 97.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:00.859, 2 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:01.109, 0 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:01.360, 8 %, 2 %, 20081 MiB, 81920 MiB, 45, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:01.610, 25 %, 16 %, 20081 MiB, 81920 MiB, 53, 394.74 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:01.861, 100 %, 67 %, 20081 MiB, 81920 MiB, 55, 332.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:02.111, 100 %, 67 %, 20081 MiB, 81920 MiB, 57, 414.76 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:02.362, 100 %, 66 %, 20081 MiB, 81920 MiB, 59, 405.65 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:02.612, 79 %, 34 %, 20081 MiB, 81920 MiB, 51, 110.64 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:02.863, 11 %, 0 %, 20081 MiB, 81920 MiB, 48, 97.73 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:03.113, 3 %, 0 %, 20081 MiB, 81920 MiB, 46, 97.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:03.364, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:03.614, 69 %, 45 %, 20081 MiB, 81920 MiB, 55, 398.34 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:03.865, 100 %, 68 %, 20081 MiB, 81920 MiB, 56, 375.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:04.115, 100 %, 65 %, 20081 MiB, 81920 MiB, 57, 408.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:04.421, 100 %, 49 %, 20081 MiB, 81920 MiB, 56, 371.11 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:04.671, 41 %, 12 %, 20081 MiB, 81920 MiB, 49, 99.03 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:04.922, 1 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:05.172, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:05.428, 3 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:05.679, 5 %, 1 %, 20081 MiB, 81920 MiB, 50, 336.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:05.932, 97 %, 64 %, 20081 MiB, 81920 MiB, 55, 338.52 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:06.183, 100 %, 69 %, 20081 MiB, 81920 MiB, 56, 333.69 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:06.433, 100 %, 53 %, 20081 MiB, 81920 MiB, 59, 399.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:06.684, 100 %, 49 %, 20081 MiB, 81920 MiB, 60, 400.47 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:06.934, 76 %, 32 %, 20081 MiB, 81920 MiB, 50, 99.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:07.185, 13 %, 0 %, 20081 MiB, 81920 MiB, 48, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:07.435, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:07.686, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:07.936, 5 %, 1 %, 20081 MiB, 81920 MiB, 54, 398.34 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:08.187, 98 %, 65 %, 20081 MiB, 81920 MiB, 55, 340.33 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:08.437, 100 %, 65 %, 20081 MiB, 81920 MiB, 57, 354.30 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:08.688, 100 %, 53 %, 20081 MiB, 81920 MiB, 59, 398.66 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:08.938, 100 %, 49 %, 20081 MiB, 81920 MiB, 51, 103.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:09.189, 23 %, 2 %, 20081 MiB, 81920 MiB, 48, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:09.439, 5 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:09.689, 30 %, 19 %, 20081 MiB, 81920 MiB, 53, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:09.940, 100 %, 66 %, 20081 MiB, 81920 MiB, 57, 337.87 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:10.190, 99 %, 59 %, 20081 MiB, 81920 MiB, 59, 405.38 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:10.441, 100 %, 49 %, 20081 MiB, 81920 MiB, 51, 99.26 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:10.691, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 97.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:10.942, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:11.192, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:11.442, 35 %, 23 %, 20081 MiB, 81920 MiB, 55, 395.61 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:11.705, 100 %, 67 %, 20081 MiB, 81920 MiB, 58, 417.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:11.955, 100 %, 65 %, 20081 MiB, 81920 MiB, 59, 392.61 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:12.206, 100 %, 48 %, 20081 MiB, 81920 MiB, 56, 396.86 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:12.456, 51 %, 18 %, 20081 MiB, 81920 MiB, 49, 101.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:12.709, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:12.960, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:13.211, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:13.462, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:13.717, 100 %, 67 %, 20081 MiB, 81920 MiB, 57, 374.98 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:13.967, 100 %, 66 %, 20081 MiB, 81920 MiB, 58, 373.45 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:14.218, 100 %, 61 %, 20081 MiB, 81920 MiB, 59, 396.54 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:14.469, 100 %, 61 %, 20081 MiB, 81920 MiB, 53, 136.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:14.730, 28 %, 5 %, 20081 MiB, 81920 MiB, 47, 98.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:14.980, 2 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:15.231, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:15.481, 6 %, 0 %, 20081 MiB, 81920 MiB, 54, 401.12 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:15.744, 91 %, 60 %, 20081 MiB, 81920 MiB, 57, 412.37 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:15.995, 100 %, 69 %, 20081 MiB, 81920 MiB, 57, 335.81 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:16.245, 100 %, 54 %, 20081 MiB, 81920 MiB, 58, 389.88 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:16.496, 82 %, 37 %, 20081 MiB, 81920 MiB, 50, 98.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:16.754, 11 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:17.004, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:17.255, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:17.505, 5 %, 0 %, 20081 MiB, 81920 MiB, 54, 415.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:17.756, 96 %, 63 %, 20081 MiB, 81920 MiB, 57, 404.72 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:18.006, 100 %, 69 %, 20081 MiB, 81920 MiB, 57, 346.11 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:18.257, 100 %, 54 %, 20081 MiB, 81920 MiB, 59, 392.28 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:18.507, 98 %, 47 %, 20081 MiB, 81920 MiB, 51, 102.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:18.762, 18 %, 0 %, 20081 MiB, 81920 MiB, 48, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:19.012, 2 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:19.263, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 101.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:19.514, 30 %, 19 %, 20081 MiB, 81920 MiB, 56, 418.42 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:19.764, 100 %, 66 %, 20081 MiB, 81920 MiB, 58, 399.59 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:20.015, 100 %, 67 %, 20081 MiB, 81920 MiB, 58, 399.59 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:20.265, 100 %, 49 %, 20081 MiB, 81920 MiB, 53, 109.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:20.516, 43 %, 13 %, 20081 MiB, 81920 MiB, 49, 97.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:20.766, 2 %, 0 %, 20081 MiB, 81920 MiB, 47, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:21.016, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:21.267, 5 %, 0 %, 20081 MiB, 81920 MiB, 55, 401.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:21.517, 98 %, 65 %, 20081 MiB, 81920 MiB, 56, 343.08 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:21.768, 100 %, 69 %, 20081 MiB, 81920 MiB, 57, 367.07 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:22.019, 100 %, 65 %, 20081 MiB, 81920 MiB, 60, 403.52 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:22.269, 58 %, 22 %, 20081 MiB, 81920 MiB, 49, 97.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:22.520, 5 %, 0 %, 20081 MiB, 81920 MiB, 48, 96.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:22.770, 5 %, 0 %, 20081 MiB, 81920 MiB, 47, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:23.021, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 197.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:23.271, 81 %, 53 %, 20081 MiB, 81920 MiB, 56, 356.46 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:23.522, 100 %, 69 %, 20081 MiB, 81920 MiB, 58, 401.80 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:23.772, 100 %, 66 %, 20081 MiB, 81920 MiB, 59, 392.01 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:24.027, 100 %, 56 %, 20081 MiB, 81920 MiB, 52, 105.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:24.277, 9 %, 0 %, 20081 MiB, 81920 MiB, 48, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:24.528, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 98.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:24.778, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:25.029, 4 %, 0 %, 20081 MiB, 81920 MiB, 53, 404.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:25.280, 31 %, 20 %, 20081 MiB, 81920 MiB, 55, 344.61 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:25.530, 100 %, 67 %, 20081 MiB, 81920 MiB, 58, 342.21 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:25.781, 100 %, 66 %, 20081 MiB, 81920 MiB, 59, 399.86 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:26.031, 100 %, 49 %, 20081 MiB, 81920 MiB, 51, 100.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:26.282, 55 %, 20 %, 20081 MiB, 81920 MiB, 48, 97.73 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:26.532, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:26.783, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:27.034, 5 %, 0 %, 20081 MiB, 81920 MiB, 54, 391.68 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:27.284, 52 %, 34 %, 20081 MiB, 81920 MiB, 56, 348.87 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:07:27.535, 100 %, 67 %, 20081 MiB, 81920 MiB, 57, 330.96 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:27.785, 99 %, 62 %, 20081 MiB, 81920 MiB, 59, 394.41 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:28.036, 97 %, 46 %, 20081 MiB, 81920 MiB, 49, 98.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:28.286, 15 %, 0 %, 20081 MiB, 81920 MiB, 48, 97.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:28.538, 5 %, 0 %, 20081 MiB, 81920 MiB, 47, 97.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:28.789, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 96.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:29.039, 4 %, 0 %, 20081 MiB, 81920 MiB, 55, 390.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:29.290, 69 %, 46 %, 20081 MiB, 81920 MiB, 57, 395.93 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:29.541, 100 %, 65 %, 20081 MiB, 81920 MiB, 58, 392.01 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:29.791, 100 %, 59 %, 20081 MiB, 81920 MiB, 58, 390.76 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:30.042, 100 %, 49 %, 20081 MiB, 81920 MiB, 50, 103.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:30.292, 2 %, 0 %, 20081 MiB, 81920 MiB, 48, 98.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:30.543, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:30.793, 4 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:31.082, 4 %, 0 %, 20081 MiB, 81920 MiB, 51, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:31.332, 100 %, 66 %, 20081 MiB, 81920 MiB, 56, 333.08 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:31.583, 100 %, 67 %, 20081 MiB, 81920 MiB, 58, 393.48 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:31.833, 100 %, 66 %, 20081 MiB, 81920 MiB, 59, 397.14 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:32.084, 100 %, 49 %, 20081 MiB, 81920 MiB, 51, 106.04 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:32.334, 2 %, 0 %, 20081 MiB, 81920 MiB, 48, 99.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:32.585, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:32.835, 0 %, 0 %, 20081 MiB, 81920 MiB, 46, 100.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:33.086, 7 %, 2 %, 20081 MiB, 81920 MiB, 46, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:33.336, 4 %, 0 %, 20081 MiB, 81920 MiB, 50, 316.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:33.587, 91 %, 60 %, 20081 MiB, 81920 MiB, 55, 325.77 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:33.906, 100 %, 64 %, 20081 MiB, 81920 MiB, 57, 329.42 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:34.156, 100 %, 55 %, 20081 MiB, 81920 MiB, 59, 402.32 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:07:34.407, 100 %, 49 %, 20081 MiB, 81920 MiB, 51, 103.30 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:34.657, 21 %, 1 %, 20081 MiB, 81920 MiB, 48, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:34.908, 5 %, 0 %, 20081 MiB, 81920 MiB, 47, 96.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:35.158, 5 %, 1 %, 20081 MiB, 81920 MiB, 46, 98.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:07:35.409, 49 %, 32 %, 20081 MiB, 81920 MiB, 55, 335.14 W, 400.00 W, 1395 MHz, 1593 MHz, P0
