timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/09 01:00:40.250, 100 %, 49 %, 20065 MiB, 81920 MiB, 49, 129.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:40.501, 24 %, 4 %, 20065 MiB, 81920 MiB, 45, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:40.751, 2 %, 0 %, 20065 MiB, 81920 MiB, 44, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:41.002, 5 %, 0 %, 20065 MiB, 81920 MiB, 43, 93.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:41.252, 4 %, 0 %, 20065 MiB, 81920 MiB, 45, 93.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:41.502, 41 %, 28 %, 20065 MiB, 81920 MiB, 52, 362.48 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:41.753, 100 %, 65 %, 20065 MiB, 81920 MiB, 55, 384.96 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:42.003, 100 %, 69 %, 20065 MiB, 81920 MiB, 56, 395.01 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:42.254, 100 %, 49 %, 20065 MiB, 81920 MiB, 52, 185.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:42.504, 51 %, 18 %, 20065 MiB, 81920 MiB, 46, 95.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:42.755, 3 %, 0 %, 20065 MiB, 81920 MiB, 44, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:43.005, 4 %, 0 %, 20065 MiB, 81920 MiB, 44, 92.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:43.256, 4 %, 1 %, 20065 MiB, 81920 MiB, 43, 92.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:43.506, 3 %, 0 %, 20065 MiB, 81920 MiB, 47, 278.61 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:43.756, 68 %, 45 %, 20065 MiB, 81920 MiB, 52, 374.38 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:44.007, 100 %, 68 %, 20065 MiB, 81920 MiB, 54, 401.99 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:44.258, 100 %, 60 %, 20065 MiB, 81920 MiB, 57, 405.65 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:44.508, 83 %, 38 %, 20065 MiB, 81920 MiB, 48, 100.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:44.758, 10 %, 0 %, 20065 MiB, 81920 MiB, 45, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:45.009, 4 %, 0 %, 20065 MiB, 81920 MiB, 44, 92.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:45.259, 0 %, 0 %, 20065 MiB, 81920 MiB, 43, 95.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:45.510, 9 %, 2 %, 20065 MiB, 81920 MiB, 43, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:45.760, 3 %, 0 %, 20065 MiB, 81920 MiB, 48, 354.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:46.011, 32 %, 21 %, 20065 MiB, 81920 MiB, 52, 343.65 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:46.261, 100 %, 67 %, 20065 MiB, 81920 MiB, 54, 327.55 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:46.512, 100 %, 65 %, 20065 MiB, 81920 MiB, 56, 408.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:46.762, 100 %, 49 %, 20065 MiB, 81920 MiB, 51, 128.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:47.013, 73 %, 31 %, 20065 MiB, 81920 MiB, 46, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:47.263, 4 %, 0 %, 20065 MiB, 81920 MiB, 44, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:47.513, 5 %, 0 %, 20065 MiB, 81920 MiB, 44, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:47.764, 6 %, 1 %, 20065 MiB, 81920 MiB, 47, 374.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:48.035, 100 %, 68 %, 20065 MiB, 81920 MiB, 55, 401.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:48.285, 100 %, 66 %, 20065 MiB, 81920 MiB, 54, 384.96 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:48.536, 100 %, 55 %, 20065 MiB, 81920 MiB, 57, 407.78 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:48.842, 26 %, 4 %, 20067 MiB, 81920 MiB, 47, 98.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:49.092, 1 %, 0 %, 20067 MiB, 81920 MiB, 45, 96.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:49.343, 3 %, 0 %, 20067 MiB, 81920 MiB, 44, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:49.593, 5 %, 0 %, 20067 MiB, 81920 MiB, 43, 95.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:49.845, 25 %, 16 %, 20067 MiB, 81920 MiB, 51, 309.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:50.095, 100 %, 67 %, 20067 MiB, 81920 MiB, 53, 323.03 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:50.346, 100 %, 67 %, 20067 MiB, 81920 MiB, 55, 371.60 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:50.596, 100 %, 66 %, 20067 MiB, 81920 MiB, 57, 409.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:50.847, 100 %, 49 %, 20067 MiB, 81920 MiB, 58, 409.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:51.097, 58 %, 20 %, 20081 MiB, 81920 MiB, 48, 129.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:51.347, 5 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:51.599, 2 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:51.850, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:52.100, 31 %, 19 %, 20081 MiB, 81920 MiB, 51, 349.77 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:52.350, 100 %, 66 %, 20081 MiB, 81920 MiB, 54, 335.14 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:52.601, 100 %, 67 %, 20081 MiB, 81920 MiB, 55, 330.89 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:00:52.851, 100 %, 49 %, 20081 MiB, 81920 MiB, 57, 392.88 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:53.102, 81 %, 36 %, 20081 MiB, 81920 MiB, 51, 121.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:53.352, 12 %, 0 %, 20081 MiB, 81920 MiB, 46, 95.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:53.603, 3 %, 0 %, 20081 MiB, 81920 MiB, 45, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:53.854, 52 %, 35 %, 20081 MiB, 81920 MiB, 52, 394.74 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:54.104, 100 %, 66 %, 20081 MiB, 81920 MiB, 53, 336.67 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:00:54.355, 90 %, 51 %, 20081 MiB, 81920 MiB, 57, 409.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:54.605, 89 %, 42 %, 20081 MiB, 81920 MiB, 48, 99.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:54.856, 4 %, 0 %, 20081 MiB, 81920 MiB, 45, 96.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:55.106, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:55.356, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:55.607, 45 %, 30 %, 20081 MiB, 81920 MiB, 53, 378.64 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:55.858, 100 %, 68 %, 20081 MiB, 81920 MiB, 55, 383.49 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:00:56.108, 100 %, 63 %, 20081 MiB, 81920 MiB, 56, 386.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:56.359, 100 %, 49 %, 20081 MiB, 81920 MiB, 52, 115.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:56.610, 43 %, 13 %, 20081 MiB, 81920 MiB, 47, 95.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:56.861, 4 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:57.111, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:57.362, 3 %, 0 %, 20081 MiB, 81920 MiB, 43, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:57.612, 5 %, 0 %, 20081 MiB, 81920 MiB, 46, 278.61 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:57.863, 65 %, 43 %, 20081 MiB, 81920 MiB, 52, 382.24 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:00:58.117, 100 %, 65 %, 20081 MiB, 81920 MiB, 55, 403.25 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:00:58.368, 100 %, 60 %, 20081 MiB, 81920 MiB, 57, 401.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:58.618, 100 %, 49 %, 20081 MiB, 81920 MiB, 50, 129.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:58.869, 22 %, 2 %, 20081 MiB, 81920 MiB, 46, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:59.122, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:59.373, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 93.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:59.623, 5 %, 0 %, 20081 MiB, 81920 MiB, 49, 384.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:00:59.874, 100 %, 70 %, 20081 MiB, 81920 MiB, 54, 389.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:00.125, 100 %, 64 %, 20081 MiB, 81920 MiB, 55, 392.28 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:01:00.375, 100 %, 54 %, 20081 MiB, 81920 MiB, 57, 406.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:00.626, 100 %, 54 %, 20081 MiB, 81920 MiB, 49, 100.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:00.876, 10 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:01.127, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:01.378, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:01.628, 4 %, 0 %, 20081 MiB, 81920 MiB, 50, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:01.883, 100 %, 66 %, 20081 MiB, 81920 MiB, 54, 337.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:02.133, 100 %, 69 %, 20081 MiB, 81920 MiB, 56, 358.55 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:01:02.384, 100 %, 65 %, 20081 MiB, 81920 MiB, 57, 394.14 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:01:02.634, 91 %, 43 %, 20081 MiB, 81920 MiB, 48, 102.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:02.885, 15 %, 0 %, 20081 MiB, 81920 MiB, 46, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:03.135, 2 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:03.386, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:03.637, 41 %, 26 %, 20081 MiB, 81920 MiB, 52, 363.41 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:01:03.888, 100 %, 64 %, 20081 MiB, 81920 MiB, 54, 375.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:04.138, 100 %, 68 %, 20081 MiB, 81920 MiB, 56, 396.21 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:04.389, 100 %, 64 %, 20081 MiB, 81920 MiB, 55, 404.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:04.639, 31 %, 7 %, 20081 MiB, 81920 MiB, 46, 95.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:04.889, 2 %, 0 %, 20081 MiB, 81920 MiB, 45, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:05.140, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 93.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:05.390, 4 %, 0 %, 20081 MiB, 81920 MiB, 47, 190.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:05.641, 100 %, 65 %, 20081 MiB, 81920 MiB, 54, 363.14 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:05.891, 100 %, 70 %, 20081 MiB, 81920 MiB, 54, 403.85 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:01:06.142, 100 %, 67 %, 20081 MiB, 81920 MiB, 57, 397.74 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:01:06.392, 100 %, 50 %, 20081 MiB, 81920 MiB, 48, 101.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:06.643, 3 %, 0 %, 20081 MiB, 81920 MiB, 45, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:06.893, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 93.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:01:07.144, 4 %, 0 %, 20081 MiB, 81920 MiB, 43, 94.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
