timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/09 01:12:06.827, 63 %, 42 %, 22859 MiB, 81920 MiB, 54, 391.68 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:07.079, 100 %, 66 %, 22859 MiB, 81920 MiB, 55, 399.86 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:12:07.329, 100 %, 65 %, 22859 MiB, 81920 MiB, 57, 405.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:07.580, 89 %, 44 %, 22859 MiB, 81920 MiB, 48, 102.37 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:07.830, 14 %, 0 %, 22859 MiB, 81920 MiB, 46, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:08.080, 3 %, 0 %, 22859 MiB, 81920 MiB, 44, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:08.331, 4 %, 0 %, 22859 MiB, 81920 MiB, 44, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:08.581, 4 %, 1 %, 22859 MiB, 81920 MiB, 52, 398.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:08.832, 100 %, 66 %, 22859 MiB, 81920 MiB, 54, 337.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:09.082, 100 %, 68 %, 22859 MiB, 81920 MiB, 56, 342.81 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:09.333, 100 %, 65 %, 22859 MiB, 81920 MiB, 57, 396.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:09.583, 67 %, 29 %, 22859 MiB, 81920 MiB, 47, 97.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:09.834, 6 %, 0 %, 22859 MiB, 81920 MiB, 46, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:10.084, 3 %, 0 %, 22859 MiB, 81920 MiB, 45, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:10.335, 4 %, 0 %, 22859 MiB, 81920 MiB, 44, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:10.585, 4 %, 1 %, 22859 MiB, 81920 MiB, 52, 395.61 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:10.836, 100 %, 66 %, 22859 MiB, 81920 MiB, 54, 330.62 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:11.086, 100 %, 68 %, 22859 MiB, 81920 MiB, 56, 337.61 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:11.337, 100 %, 65 %, 22859 MiB, 81920 MiB, 57, 403.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:11.587, 79 %, 37 %, 22859 MiB, 81920 MiB, 49, 100.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:11.837, 12 %, 0 %, 22859 MiB, 81920 MiB, 46, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:12.088, 2 %, 0 %, 22859 MiB, 81920 MiB, 45, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:12.338, 4 %, 0 %, 22859 MiB, 81920 MiB, 44, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:12.589, 4 %, 0 %, 22859 MiB, 81920 MiB, 50, 343.98 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:12.839, 76 %, 50 %, 22859 MiB, 81920 MiB, 54, 367.78 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:13.090, 100 %, 68 %, 22859 MiB, 81920 MiB, 56, 340.68 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:13.340, 100 %, 65 %, 22859 MiB, 81920 MiB, 58, 411.11 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:13.591, 77 %, 36 %, 22859 MiB, 81920 MiB, 49, 100.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:13.841, 10 %, 0 %, 22859 MiB, 81920 MiB, 46, 95.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:14.092, 3 %, 0 %, 22859 MiB, 81920 MiB, 45, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:14.342, 4 %, 0 %, 22859 MiB, 81920 MiB, 45, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:14.592, 3 %, 0 %, 22859 MiB, 81920 MiB, 46, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:14.843, 54 %, 36 %, 22859 MiB, 81920 MiB, 54, 409.31 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:15.093, 100 %, 65 %, 22859 MiB, 81920 MiB, 56, 398.34 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:15.344, 100 %, 66 %, 22859 MiB, 81920 MiB, 57, 397.47 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:15.594, 100 %, 50 %, 22859 MiB, 81920 MiB, 54, 128.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:15.845, 45 %, 16 %, 22859 MiB, 81920 MiB, 48, 95.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:16.095, 3 %, 0 %, 22859 MiB, 81920 MiB, 46, 95.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:16.345, 4 %, 0 %, 22859 MiB, 81920 MiB, 45, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:16.596, 4 %, 0 %, 22859 MiB, 81920 MiB, 44, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:16.846, 3 %, 0 %, 22859 MiB, 81920 MiB, 44, 201.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:17.097, 60 %, 40 %, 22859 MiB, 81920 MiB, 54, 398.34 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:17.371, 100 %, 65 %, 22859 MiB, 81920 MiB, 56, 411.11 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:12:17.621, 100 %, 59 %, 22859 MiB, 81920 MiB, 58, 392.88 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:17.872, 91 %, 45 %, 22859 MiB, 81920 MiB, 49, 103.20 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:18.122, 15 %, 0 %, 22859 MiB, 81920 MiB, 46, 96.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:18.373, 3 %, 0 %, 22859 MiB, 81920 MiB, 45, 94.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:18.624, 0 %, 0 %, 22859 MiB, 81920 MiB, 45, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:18.874, 6 %, 2 %, 22859 MiB, 81920 MiB, 44, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:19.124, 3 %, 0 %, 22859 MiB, 81920 MiB, 44, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:19.375, 73 %, 48 %, 22859 MiB, 81920 MiB, 54, 399.27 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:12:19.625, 100 %, 67 %, 22859 MiB, 81920 MiB, 55, 341.60 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:19.876, 100 %, 66 %, 22859 MiB, 81920 MiB, 57, 377.98 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:20.126, 100 %, 55 %, 22859 MiB, 81920 MiB, 58, 401.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:20.376, 43 %, 15 %, 22859 MiB, 81920 MiB, 49, 100.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:20.627, 4 %, 0 %, 22859 MiB, 81920 MiB, 46, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:20.877, 4 %, 0 %, 22859 MiB, 81920 MiB, 45, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:21.128, 4 %, 0 %, 22859 MiB, 81920 MiB, 45, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:21.378, 84 %, 56 %, 22859 MiB, 81920 MiB, 54, 397.74 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:21.628, 100 %, 68 %, 22859 MiB, 81920 MiB, 56, 371.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:21.879, 100 %, 64 %, 22859 MiB, 81920 MiB, 57, 389.55 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:22.129, 100 %, 54 %, 22859 MiB, 81920 MiB, 58, 403.85 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:22.380, 33 %, 9 %, 22861 MiB, 81920 MiB, 49, 101.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:22.630, 1 %, 0 %, 22861 MiB, 81920 MiB, 47, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:22.881, 3 %, 0 %, 22861 MiB, 81920 MiB, 45, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:23.131, 4 %, 0 %, 22861 MiB, 81920 MiB, 45, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:23.381, 4 %, 0 %, 22861 MiB, 81920 MiB, 45, 96.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:23.632, 75 %, 49 %, 22861 MiB, 81920 MiB, 53, 395.61 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:23.882, 100 %, 67 %, 22861 MiB, 81920 MiB, 56, 405.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:24.133, 100 %, 65 %, 22861 MiB, 81920 MiB, 57, 377.11 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:24.383, 100 %, 50 %, 22861 MiB, 81920 MiB, 59, 406.85 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:24.634, 100 %, 52 %, 22861 MiB, 81920 MiB, 53, 397.74 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:24.884, 23 %, 1 %, 22875 MiB, 81920 MiB, 48, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:25.134, 2 %, 0 %, 22875 MiB, 81920 MiB, 46, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:25.385, 4 %, 0 %, 22875 MiB, 81920 MiB, 45, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:25.635, 5 %, 0 %, 22875 MiB, 81920 MiB, 45, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:25.885, 32 %, 21 %, 22875 MiB, 81920 MiB, 54, 400.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:26.136, 100 %, 65 %, 22875 MiB, 81920 MiB, 55, 364.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:26.386, 100 %, 63 %, 22875 MiB, 81920 MiB, 57, 390.48 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:26.637, 100 %, 50 %, 22875 MiB, 81920 MiB, 58, 391.16 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:26.887, 84 %, 41 %, 22875 MiB, 81920 MiB, 50, 102.37 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:27.138, 16 %, 0 %, 22875 MiB, 81920 MiB, 48, 97.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:27.388, 4 %, 0 %, 22875 MiB, 81920 MiB, 46, 96.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:27.638, 35 %, 23 %, 22875 MiB, 81920 MiB, 50, 365.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:27.889, 100 %, 64 %, 2851 MiB, 81920 MiB, 53, 122.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:28.140, 99 %, 30 %, 2851 MiB, 81920 MiB, 50, 116.44 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:28.390, 99 %, 30 %, 2851 MiB, 81920 MiB, 49, 124.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:28.680, 100 %, 20 %, 2851 MiB, 81920 MiB, 50, 164.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:28.932, 84 %, 18 %, 2851 MiB, 81920 MiB, 48, 150.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:29.183, 18 %, 8 %, 2851 MiB, 81920 MiB, 48, 101.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:29.433, 61 %, 11 %, 3109 MiB, 81920 MiB, 48, 129.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:29.684, 60 %, 21 %, 4395 MiB, 81920 MiB, 51, 385.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:29.935, 69 %, 18 %, 4649 MiB, 81920 MiB, 50, 106.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:30.188, 74 %, 36 %, 4713 MiB, 81920 MiB, 56, 406.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:30.438, 100 %, 50 %, 4717 MiB, 81920 MiB, 50, 127.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:30.694, 43 %, 16 %, 4717 MiB, 81920 MiB, 46, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:30.945, 2 %, 0 %, 4717 MiB, 81920 MiB, 45, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:31.195, 4 %, 0 %, 8879 MiB, 81920 MiB, 45, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:31.446, 5 %, 0 %, 19249 MiB, 81920 MiB, 53, 390.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:31.704, 97 %, 64 %, 19249 MiB, 81920 MiB, 56, 405.38 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:31.955, 100 %, 68 %, 19249 MiB, 81920 MiB, 57, 338.20 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:32.205, 100 %, 52 %, 19249 MiB, 81920 MiB, 56, 404.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:32.456, 80 %, 38 %, 19249 MiB, 81920 MiB, 49, 101.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:32.710, 13 %, 0 %, 19249 MiB, 81920 MiB, 46, 95.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:32.960, 3 %, 0 %, 19249 MiB, 81920 MiB, 46, 96.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:33.211, 3 %, 0 %, 19249 MiB, 81920 MiB, 45, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:33.552, 4 %, 1 %, 19249 MiB, 81920 MiB, 50, 290.20 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:33.802, 100 %, 65 %, 19249 MiB, 81920 MiB, 55, 345.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:34.053, 100 %, 68 %, 19249 MiB, 81920 MiB, 57, 385.62 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:34.303, 100 %, 65 %, 19249 MiB, 81920 MiB, 58, 403.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:34.554, 100 %, 50 %, 19249 MiB, 81920 MiB, 51, 129.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:34.804, 8 %, 0 %, 19249 MiB, 81920 MiB, 47, 98.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:35.054, 3 %, 0 %, 19249 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:35.305, 4 %, 0 %, 19249 MiB, 81920 MiB, 45, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:35.555, 4 %, 0 %, 19249 MiB, 81920 MiB, 52, 367.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:35.806, 100 %, 64 %, 19249 MiB, 81920 MiB, 56, 381.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:36.056, 100 %, 67 %, 19249 MiB, 81920 MiB, 57, 401.39 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/09 01:12:36.307, 100 %, 62 %, 19249 MiB, 81920 MiB, 59, 408.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:36.557, 100 %, 50 %, 19249 MiB, 81920 MiB, 51, 106.26 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:36.807, 5 %, 0 %, 19249 MiB, 81920 MiB, 47, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:37.058, 4 %, 0 %, 19249 MiB, 81920 MiB, 46, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:37.308, 4 %, 0 %, 19249 MiB, 81920 MiB, 45, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:37.559, 4 %, 0 %, 19249 MiB, 81920 MiB, 49, 358.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:37.809, 100 %, 65 %, 19249 MiB, 81920 MiB, 55, 361.98 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:38.060, 100 %, 67 %, 19249 MiB, 81920 MiB, 57, 354.66 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:38.314, 100 %, 64 %, 19249 MiB, 81920 MiB, 59, 406.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:38.564, 81 %, 39 %, 19249 MiB, 81920 MiB, 51, 101.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:38.815, 14 %, 0 %, 19249 MiB, 81920 MiB, 48, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:39.066, 3 %, 0 %, 19249 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:39.318, 5 %, 0 %, 19249 MiB, 81920 MiB, 46, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:39.568, 51 %, 34 %, 19249 MiB, 81920 MiB, 52, 401.21 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:12:39.820, 100 %, 65 %, 19249 MiB, 81920 MiB, 56, 334.29 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:12:40.070, 100 %, 66 %, 19249 MiB, 81920 MiB, 58, 339.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
