timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/09 01:18:03.008, 89 %, 59 %, 22859 MiB, 81920 MiB, 54, 351.33 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:03.259, 100 %, 64 %, 22859 MiB, 81920 MiB, 56, 338.55 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:03.509, 100 %, 54 %, 22859 MiB, 81920 MiB, 57, 404.54 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:03.760, 75 %, 35 %, 22859 MiB, 81920 MiB, 48, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:04.010, 9 %, 0 %, 22859 MiB, 81920 MiB, 46, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:04.261, 5 %, 0 %, 22859 MiB, 81920 MiB, 45, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:04.511, 4 %, 0 %, 22859 MiB, 81920 MiB, 44, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:04.761, 8 %, 3 %, 22859 MiB, 81920 MiB, 53, 398.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:05.012, 99 %, 66 %, 22859 MiB, 81920 MiB, 54, 360.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:05.263, 100 %, 68 %, 22859 MiB, 81920 MiB, 56, 379.30 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:05.514, 100 %, 51 %, 22859 MiB, 81920 MiB, 58, 399.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:05.764, 77 %, 36 %, 22859 MiB, 81920 MiB, 51, 112.44 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:06.014, 11 %, 0 %, 22859 MiB, 81920 MiB, 46, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:06.265, 3 %, 0 %, 22859 MiB, 81920 MiB, 45, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:06.515, 5 %, 0 %, 22859 MiB, 81920 MiB, 44, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:06.766, 4 %, 0 %, 22859 MiB, 81920 MiB, 47, 290.20 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:07.019, 89 %, 60 %, 22859 MiB, 81920 MiB, 54, 351.61 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:07.270, 100 %, 68 %, 22859 MiB, 81920 MiB, 56, 410.51 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:18:07.520, 100 %, 54 %, 22859 MiB, 81920 MiB, 58, 405.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:07.771, 69 %, 30 %, 22859 MiB, 81920 MiB, 50, 101.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:08.021, 6 %, 0 %, 22859 MiB, 81920 MiB, 46, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:08.272, 5 %, 0 %, 22859 MiB, 81920 MiB, 45, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:08.522, 4 %, 0 %, 22859 MiB, 81920 MiB, 45, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:08.772, 4 %, 0 %, 22859 MiB, 81920 MiB, 44, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:09.023, 75 %, 50 %, 22859 MiB, 81920 MiB, 54, 408.98 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:18:09.273, 100 %, 67 %, 22859 MiB, 81920 MiB, 56, 397.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:09.524, 99 %, 55 %, 22859 MiB, 81920 MiB, 58, 400.01 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:09.774, 100 %, 50 %, 22859 MiB, 81920 MiB, 57, 406.07 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:10.025, 26 %, 5 %, 22859 MiB, 81920 MiB, 47, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:10.275, 2 %, 0 %, 22859 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:10.526, 3 %, 0 %, 22859 MiB, 81920 MiB, 45, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:10.776, 6 %, 1 %, 22859 MiB, 81920 MiB, 45, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:11.026, 4 %, 0 %, 22859 MiB, 81920 MiB, 50, 280.42 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:11.277, 88 %, 59 %, 22859 MiB, 81920 MiB, 54, 355.59 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:18:11.527, 100 %, 64 %, 22859 MiB, 81920 MiB, 56, 405.05 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:18:11.778, 100 %, 54 %, 22859 MiB, 81920 MiB, 58, 402.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:12.030, 70 %, 31 %, 22859 MiB, 81920 MiB, 49, 102.70 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:12.281, 7 %, 0 %, 22859 MiB, 81920 MiB, 47, 98.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:12.531, 2 %, 0 %, 22859 MiB, 81920 MiB, 45, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:12.781, 2 %, 0 %, 22859 MiB, 81920 MiB, 45, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:13.033, 8 %, 2 %, 22859 MiB, 81920 MiB, 44, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:13.283, 4 %, 0 %, 22859 MiB, 81920 MiB, 44, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:13.538, 43 %, 29 %, 22859 MiB, 81920 MiB, 54, 336.74 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:18:13.794, 100 %, 68 %, 22859 MiB, 81920 MiB, 57, 354.66 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:14.045, 100 %, 61 %, 22859 MiB, 81920 MiB, 58, 403.34 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:14.295, 69 %, 31 %, 22859 MiB, 81920 MiB, 53, 131.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:14.546, 9 %, 0 %, 22859 MiB, 81920 MiB, 47, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:14.796, 9 %, 0 %, 22859 MiB, 81920 MiB, 46, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:15.046, 4 %, 0 %, 22859 MiB, 81920 MiB, 45, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:15.297, 6 %, 1 %, 22859 MiB, 81920 MiB, 48, 399.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:15.563, 82 %, 54 %, 22859 MiB, 81920 MiB, 55, 370.78 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:15.814, 100 %, 68 %, 22859 MiB, 81920 MiB, 56, 392.42 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:16.064, 100 %, 65 %, 22859 MiB, 81920 MiB, 59, 406.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:16.315, 100 %, 51 %, 22861 MiB, 81920 MiB, 51, 110.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:16.565, 35 %, 10 %, 22861 MiB, 81920 MiB, 47, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:16.816, 2 %, 0 %, 22861 MiB, 81920 MiB, 46, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:17.066, 4 %, 0 %, 22861 MiB, 81920 MiB, 45, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:17.317, 3 %, 0 %, 22861 MiB, 81920 MiB, 45, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:17.567, 7 %, 2 %, 22861 MiB, 81920 MiB, 53, 387.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:17.822, 100 %, 66 %, 22861 MiB, 81920 MiB, 56, 387.50 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:18.072, 100 %, 68 %, 22861 MiB, 81920 MiB, 57, 384.76 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:18.323, 100 %, 51 %, 22861 MiB, 81920 MiB, 59, 405.65 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:18.573, 100 %, 50 %, 22861 MiB, 81920 MiB, 57, 368.38 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:18.824, 81 %, 39 %, 22875 MiB, 81920 MiB, 48, 97.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:19.074, 18 %, 0 %, 22875 MiB, 81920 MiB, 47, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:19.325, 5 %, 0 %, 22875 MiB, 81920 MiB, 46, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:19.575, 5 %, 0 %, 22875 MiB, 81920 MiB, 45, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:19.826, 6 %, 1 %, 22875 MiB, 81920 MiB, 55, 398.99 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:18:20.076, 84 %, 57 %, 22875 MiB, 81920 MiB, 56, 395.61 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:20.327, 100 %, 64 %, 22875 MiB, 81920 MiB, 58, 397.14 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:20.577, 100 %, 55 %, 22875 MiB, 81920 MiB, 59, 404.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:20.828, 100 %, 50 %, 22875 MiB, 81920 MiB, 49, 99.03 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:21.078, 40 %, 13 %, 22875 MiB, 81920 MiB, 47, 97.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:21.328, 5 %, 0 %, 22875 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:21.579, 6 %, 1 %, 22875 MiB, 81920 MiB, 54, 396.54 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:21.829, 100 %, 66 %, 3301 MiB, 81920 MiB, 49, 135.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:22.080, 98 %, 38 %, 2851 MiB, 81920 MiB, 49, 105.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:22.330, 100 %, 17 %, 2851 MiB, 81920 MiB, 51, 172.32 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:22.581, 99 %, 18 %, 2851 MiB, 81920 MiB, 48, 114.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:22.831, 40 %, 18 %, 2851 MiB, 81920 MiB, 48, 209.78 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:23.081, 36 %, 10 %, 3267 MiB, 81920 MiB, 50, 320.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:23.332, 67 %, 17 %, 3109 MiB, 81920 MiB, 50, 184.51 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:23.582, 78 %, 21 %, 3625 MiB, 81920 MiB, 51, 360.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:23.833, 73 %, 19 %, 4713 MiB, 81920 MiB, 53, 173.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:24.083, 72 %, 36 %, 4715 MiB, 81920 MiB, 56, 388.35 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:24.334, 42 %, 15 %, 4717 MiB, 81920 MiB, 47, 98.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:24.584, 2 %, 0 %, 4717 MiB, 81920 MiB, 46, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:24.835, 4 %, 0 %, 4717 MiB, 81920 MiB, 45, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:25.085, 5 %, 0 %, 19249 MiB, 81920 MiB, 49, 365.64 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:25.336, 100 %, 66 %, 19249 MiB, 81920 MiB, 55, 387.42 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:25.586, 100 %, 68 %, 19249 MiB, 81920 MiB, 57, 390.76 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:18:25.837, 100 %, 65 %, 19249 MiB, 81920 MiB, 58, 392.28 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:26.087, 100 %, 50 %, 19249 MiB, 81920 MiB, 52, 223.51 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:26.345, 11 %, 0 %, 19249 MiB, 81920 MiB, 47, 98.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:26.596, 3 %, 0 %, 19249 MiB, 81920 MiB, 46, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:26.846, 4 %, 0 %, 19249 MiB, 81920 MiB, 45, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:27.097, 4 %, 0 %, 19249 MiB, 81920 MiB, 45, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:27.347, 26 %, 17 %, 19249 MiB, 81920 MiB, 53, 400.47 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:27.598, 100 %, 65 %, 19249 MiB, 81920 MiB, 55, 326.09 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:27.849, 100 %, 66 %, 19249 MiB, 81920 MiB, 57, 334.61 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:28.099, 100 %, 64 %, 19249 MiB, 81920 MiB, 58, 401.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:28.350, 64 %, 27 %, 19249 MiB, 81920 MiB, 50, 101.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:28.600, 6 %, 0 %, 19249 MiB, 81920 MiB, 47, 99.03 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:28.851, 4 %, 0 %, 19249 MiB, 81920 MiB, 46, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:29.101, 4 %, 0 %, 19249 MiB, 81920 MiB, 45, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:29.351, 49 %, 32 %, 19249 MiB, 81920 MiB, 54, 410.24 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:29.602, 100 %, 64 %, 19249 MiB, 81920 MiB, 55, 349.44 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:29.853, 100 %, 67 %, 19249 MiB, 81920 MiB, 57, 383.17 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:30.103, 100 %, 60 %, 19249 MiB, 81920 MiB, 59, 397.74 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:30.354, 44 %, 15 %, 19249 MiB, 81920 MiB, 49, 98.65 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:30.604, 4 %, 0 %, 19249 MiB, 81920 MiB, 47, 98.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:30.855, 4 %, 0 %, 19249 MiB, 81920 MiB, 46, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:31.105, 5 %, 0 %, 19249 MiB, 81920 MiB, 46, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:31.355, 42 %, 29 %, 19249 MiB, 81920 MiB, 53, 401.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:31.606, 100 %, 64 %, 19249 MiB, 81920 MiB, 55, 344.94 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:31.857, 100 %, 68 %, 19249 MiB, 81920 MiB, 57, 358.60 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:32.107, 100 %, 60 %, 19249 MiB, 81920 MiB, 58, 389.88 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:32.358, 71 %, 31 %, 19249 MiB, 81920 MiB, 51, 104.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:32.608, 10 %, 0 %, 19249 MiB, 81920 MiB, 48, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:32.859, 4 %, 0 %, 19249 MiB, 81920 MiB, 46, 97.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:33.109, 5 %, 0 %, 19249 MiB, 81920 MiB, 46, 96.62 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:33.359, 66 %, 43 %, 19249 MiB, 81920 MiB, 55, 382.84 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:33.610, 100 %, 66 %, 19249 MiB, 81920 MiB, 56, 375.86 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:33.876, 100 %, 65 %, 19249 MiB, 81920 MiB, 58, 398.34 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:18:34.126, 94 %, 47 %, 19249 MiB, 81920 MiB, 53, 125.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:18:34.377, 16 %, 0 %, 19249 MiB, 81920 MiB, 48, 97.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
