timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/09 01:23:52.556, 5 %, 0 %, 20065 MiB, 81920 MiB, 43, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:52.807, 4 %, 0 %, 20065 MiB, 81920 MiB, 42, 95.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:53.057, 3 %, 0 %, 20065 MiB, 81920 MiB, 42, 92.26 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:53.308, 19 %, 10 %, 20065 MiB, 81920 MiB, 50, 390.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:53.558, 100 %, 65 %, 20065 MiB, 81920 MiB, 54, 402.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:53.809, 100 %, 69 %, 20065 MiB, 81920 MiB, 54, 358.23 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:23:54.059, 100 %, 49 %, 20065 MiB, 81920 MiB, 51, 398.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:54.310, 64 %, 26 %, 20065 MiB, 81920 MiB, 45, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:54.560, 5 %, 0 %, 20065 MiB, 81920 MiB, 43, 93.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:54.811, 4 %, 0 %, 20065 MiB, 81920 MiB, 43, 91.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:55.061, 5 %, 0 %, 20065 MiB, 81920 MiB, 42, 93.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:55.311, 17 %, 10 %, 20065 MiB, 81920 MiB, 51, 394.41 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:55.562, 100 %, 65 %, 20065 MiB, 81920 MiB, 54, 404.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:55.812, 100 %, 69 %, 20065 MiB, 81920 MiB, 54, 368.27 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:23:56.063, 100 %, 49 %, 20065 MiB, 81920 MiB, 50, 120.26 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:56.313, 45 %, 15 %, 20065 MiB, 81920 MiB, 45, 94.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:56.564, 2 %, 0 %, 20065 MiB, 81920 MiB, 43, 94.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:56.814, 5 %, 0 %, 20065 MiB, 81920 MiB, 43, 93.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:57.065, 5 %, 0 %, 20065 MiB, 81920 MiB, 42, 93.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:57.315, 12 %, 6 %, 20065 MiB, 81920 MiB, 50, 393.20 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:57.566, 100 %, 65 %, 20065 MiB, 81920 MiB, 54, 408.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:57.816, 100 %, 70 %, 20065 MiB, 81920 MiB, 53, 331.83 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:23:58.067, 100 %, 50 %, 20065 MiB, 81920 MiB, 50, 127.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:58.400, 76 %, 33 %, 20065 MiB, 81920 MiB, 45, 94.16 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:58.651, 3 %, 0 %, 20065 MiB, 81920 MiB, 44, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:58.901, 4 %, 0 %, 20065 MiB, 81920 MiB, 43, 91.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:59.152, 4 %, 0 %, 20065 MiB, 81920 MiB, 42, 92.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:59.402, 4 %, 0 %, 20065 MiB, 81920 MiB, 49, 379.30 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:59.653, 100 %, 65 %, 20065 MiB, 81920 MiB, 53, 392.88 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:23:59.904, 100 %, 69 %, 20065 MiB, 81920 MiB, 54, 405.98 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:00.154, 100 %, 63 %, 20065 MiB, 81920 MiB, 56, 402.32 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:00.405, 100 %, 49 %, 20065 MiB, 81920 MiB, 46, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:00.655, 2 %, 0 %, 20065 MiB, 81920 MiB, 44, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:00.906, 4 %, 0 %, 20065 MiB, 81920 MiB, 43, 92.63 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:01.156, 0 %, 0 %, 20065 MiB, 81920 MiB, 43, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:01.406, 8 %, 2 %, 20065 MiB, 81920 MiB, 42, 92.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:01.657, 4 %, 0 %, 20065 MiB, 81920 MiB, 45, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:01.907, 80 %, 52 %, 20065 MiB, 81920 MiB, 51, 375.86 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:02.158, 100 %, 69 %, 20065 MiB, 81920 MiB, 55, 400.20 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:02.409, 100 %, 66 %, 20065 MiB, 81920 MiB, 56, 387.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:02.660, 100 %, 49 %, 20065 MiB, 81920 MiB, 51, 397.74 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:02.910, 30 %, 6 %, 20065 MiB, 81920 MiB, 46, 98.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:03.161, 1 %, 0 %, 20065 MiB, 81920 MiB, 44, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:03.411, 5 %, 0 %, 20065 MiB, 81920 MiB, 43, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:03.662, 23 %, 14 %, 20065 MiB, 81920 MiB, 50, 309.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:03.912, 100 %, 66 %, 20065 MiB, 81920 MiB, 53, 333.35 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:24:04.163, 100 %, 68 %, 20065 MiB, 81920 MiB, 55, 349.80 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:04.414, 100 %, 67 %, 20065 MiB, 81920 MiB, 56, 402.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:04.664, 80 %, 35 %, 20067 MiB, 81920 MiB, 50, 128.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:04.914, 10 %, 0 %, 20067 MiB, 81920 MiB, 46, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:05.165, 3 %, 0 %, 20067 MiB, 81920 MiB, 44, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:05.415, 4 %, 0 %, 20067 MiB, 81920 MiB, 44, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:05.666, 4 %, 0 %, 20067 MiB, 81920 MiB, 43, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:05.916, 35 %, 23 %, 20067 MiB, 81920 MiB, 50, 367.07 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:06.167, 100 %, 65 %, 20067 MiB, 81920 MiB, 53, 382.63 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:06.417, 100 %, 67 %, 20067 MiB, 81920 MiB, 55, 362.59 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/09 01:24:06.668, 100 %, 49 %, 20067 MiB, 81920 MiB, 57, 401.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:06.918, 100 %, 49 %, 20067 MiB, 81920 MiB, 56, 397.14 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:07.169, 47 %, 15 %, 20081 MiB, 81920 MiB, 47, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:07.419, 5 %, 0 %, 20081 MiB, 81920 MiB, 45, 93.89 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:07.669, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:07.920, 5 %, 0 %, 20081 MiB, 81920 MiB, 43, 93.55 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:08.170, 19 %, 11 %, 20081 MiB, 81920 MiB, 52, 395.93 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:08.421, 100 %, 65 %, 20081 MiB, 81920 MiB, 53, 333.08 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:08.671, 100 %, 67 %, 20081 MiB, 81920 MiB, 55, 347.67 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:08.922, 100 %, 49 %, 20081 MiB, 81920 MiB, 57, 403.52 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:09.172, 89 %, 42 %, 20081 MiB, 81920 MiB, 49, 101.17 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:09.422, 15 %, 0 %, 20081 MiB, 81920 MiB, 46, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:09.673, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:09.923, 38 %, 25 %, 20081 MiB, 81920 MiB, 50, 372.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:10.174, 100 %, 65 %, 20081 MiB, 81920 MiB, 53, 294.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:10.426, 89 %, 53 %, 20081 MiB, 81920 MiB, 56, 399.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:10.678, 100 %, 49 %, 20081 MiB, 81920 MiB, 50, 102.70 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:10.930, 4 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:11.180, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:11.431, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 371.98 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:11.682, 32 %, 20 %, 20081 MiB, 81920 MiB, 52, 383.23 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:11.944, 100 %, 67 %, 20081 MiB, 81920 MiB, 55, 391.48 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:12.195, 100 %, 67 %, 20081 MiB, 81920 MiB, 57, 389.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:12.445, 100 %, 49 %, 20081 MiB, 81920 MiB, 51, 154.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:12.696, 53 %, 19 %, 20081 MiB, 81920 MiB, 47, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:12.947, 4 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:13.198, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:13.449, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 94.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:13.701, 5 %, 0 %, 20081 MiB, 81920 MiB, 49, 214.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:13.951, 58 %, 39 %, 20081 MiB, 81920 MiB, 53, 357.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:14.202, 100 %, 67 %, 20081 MiB, 81920 MiB, 55, 417.22 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:14.452, 100 %, 61 %, 20081 MiB, 81920 MiB, 57, 401.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:14.703, 100 %, 49 %, 20081 MiB, 81920 MiB, 49, 129.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:14.953, 29 %, 6 %, 20081 MiB, 81920 MiB, 46, 95.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:15.204, 2 %, 0 %, 20081 MiB, 81920 MiB, 45, 94.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:15.454, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 93.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:15.705, 6 %, 0 %, 20081 MiB, 81920 MiB, 52, 386.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:15.955, 90 %, 60 %, 20081 MiB, 81920 MiB, 55, 384.37 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:16.206, 100 %, 69 %, 20081 MiB, 81920 MiB, 55, 389.88 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:16.457, 100 %, 55 %, 20081 MiB, 81920 MiB, 58, 406.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:16.709, 83 %, 38 %, 20081 MiB, 81920 MiB, 49, 100.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:16.960, 11 %, 0 %, 20081 MiB, 81920 MiB, 45, 100.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:17.210, 4 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:17.461, 4 %, 0 %, 20081 MiB, 81920 MiB, 44, 93.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:17.711, 4 %, 0 %, 20081 MiB, 81920 MiB, 52, 393.48 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:17.961, 95 %, 63 %, 20081 MiB, 81920 MiB, 55, 404.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:18.212, 100 %, 69 %, 20081 MiB, 81920 MiB, 55, 400.79 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:18.462, 100 %, 54 %, 20081 MiB, 81920 MiB, 58, 402.59 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:18.713, 97 %, 47 %, 20081 MiB, 81920 MiB, 50, 107.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:18.963, 17 %, 0 %, 20081 MiB, 81920 MiB, 46, 97.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:19.214, 2 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:19.464, 5 %, 0 %, 20081 MiB, 81920 MiB, 44, 95.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:19.715, 40 %, 27 %, 20081 MiB, 81920 MiB, 53, 383.17 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:19.965, 100 %, 65 %, 20081 MiB, 81920 MiB, 56, 395.93 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:20.215, 100 %, 68 %, 20081 MiB, 81920 MiB, 56, 396.54 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:20.466, 100 %, 49 %, 20081 MiB, 81920 MiB, 52, 127.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:20.716, 31 %, 7 %, 20081 MiB, 81920 MiB, 47, 96.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:20.967, 2 %, 0 %, 20081 MiB, 81920 MiB, 45, 96.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:21.217, 5 %, 0 %, 20081 MiB, 81920 MiB, 45, 95.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:21.468, 15 %, 8 %, 20081 MiB, 81920 MiB, 53, 404.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:21.718, 100 %, 65 %, 20081 MiB, 81920 MiB, 54, 341.86 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:21.969, 100 %, 69 %, 20081 MiB, 81920 MiB, 56, 344.86 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:22.219, 100 %, 67 %, 20081 MiB, 81920 MiB, 58, 400.20 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/09 01:24:22.470, 48 %, 16 %, 20081 MiB, 81920 MiB, 48, 101.39 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:22.720, 3 %, 0 %, 20081 MiB, 81920 MiB, 47, 98.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/09 01:24:22.971, 5 %, 0 %, 20081 MiB, 81920 MiB, 45, 96.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
