timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/08 23:32:19.808, 4 %, 0 %, 18521 MiB, 81920 MiB, 46, 174.84 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:20.059, 53 %, 35 %, 18521 MiB, 81920 MiB, 54, 417.45 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:20.333, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 378.33 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:20.583, 100 %, 60 %, 18521 MiB, 81920 MiB, 57, 406.52 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:20.834, 96 %, 49 %, 18521 MiB, 81920 MiB, 50, 104.84 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:21.084, 16 %, 0 %, 18521 MiB, 81920 MiB, 49, 98.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:21.336, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:21.587, 0 %, 0 %, 18521 MiB, 81920 MiB, 47, 95.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:21.837, 8 %, 2 %, 18521 MiB, 81920 MiB, 46, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:22.087, 3 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:22.338, 100 %, 66 %, 18521 MiB, 81920 MiB, 53, 358.14 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:22.588, 100 %, 67 %, 18521 MiB, 81920 MiB, 55, 413.48 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:22.839, 100 %, 64 %, 18521 MiB, 81920 MiB, 56, 394.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:23.089, 100 %, 50 %, 18521 MiB, 81920 MiB, 55, 398.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:23.340, 15 %, 0 %, 18521 MiB, 81920 MiB, 49, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:23.590, 3 %, 0 %, 18521 MiB, 81920 MiB, 48, 98.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:23.841, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:24.091, 5 %, 0 %, 18521 MiB, 81920 MiB, 52, 342.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:24.342, 100 %, 67 %, 18521 MiB, 81920 MiB, 55, 347.52 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:24.592, 100 %, 65 %, 18521 MiB, 81920 MiB, 55, 349.64 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:24.842, 100 %, 57 %, 18521 MiB, 81920 MiB, 57, 397.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:25.093, 100 %, 50 %, 18521 MiB, 81920 MiB, 52, 114.11 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:25.343, 4 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:25.594, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:25.844, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:26.094, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:26.345, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 417.72 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:26.596, 100 %, 68 %, 18521 MiB, 81920 MiB, 55, 400.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:26.847, 100 %, 66 %, 18521 MiB, 81920 MiB, 56, 396.51 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:27.097, 100 %, 51 %, 18521 MiB, 81920 MiB, 57, 393.79 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:27.348, 80 %, 38 %, 18521 MiB, 81920 MiB, 52, 122.47 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:27.598, 17 %, 0 %, 18521 MiB, 81920 MiB, 49, 98.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:27.849, 0 %, 0 %, 18521 MiB, 81920 MiB, 48, 98.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:28.099, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 98.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:28.349, 5 %, 1 %, 18521 MiB, 81920 MiB, 49, 101.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:28.600, 97 %, 64 %, 18521 MiB, 81920 MiB, 54, 387.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:28.850, 100 %, 68 %, 18521 MiB, 81920 MiB, 55, 397.76 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:29.101, 100 %, 65 %, 18521 MiB, 81920 MiB, 56, 400.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:29.351, 100 %, 50 %, 18521 MiB, 81920 MiB, 54, 394.38 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:29.602, 29 %, 6 %, 18521 MiB, 81920 MiB, 50, 101.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:29.852, 1 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:30.103, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:30.353, 23 %, 14 %, 18521 MiB, 81920 MiB, 54, 385.90 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 23:32:30.615, 99 %, 59 %, 18521 MiB, 81920 MiB, 56, 395.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:30.866, 100 %, 50 %, 18521 MiB, 81920 MiB, 51, 115.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:31.116, 27 %, 8 %, 18521 MiB, 81920 MiB, 49, 98.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:31.367, 4 %, 0 %, 18521 MiB, 81920 MiB, 48, 98.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:31.617, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:31.867, 25 %, 16 %, 18521 MiB, 81920 MiB, 53, 399.55 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:32.118, 100 %, 66 %, 18521 MiB, 81920 MiB, 54, 353.80 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:32.368, 100 %, 64 %, 18521 MiB, 81920 MiB, 56, 388.42 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:32.619, 100 %, 50 %, 18521 MiB, 81920 MiB, 57, 400.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:32.869, 63 %, 26 %, 18521 MiB, 81920 MiB, 50, 98.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:33.120, 6 %, 0 %, 18521 MiB, 81920 MiB, 48, 96.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:33.370, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:33.621, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:33.871, 3 %, 0 %, 18521 MiB, 81920 MiB, 46, 96.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:34.122, 38 %, 26 %, 18521 MiB, 81920 MiB, 53, 399.88 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:34.372, 100 %, 64 %, 18521 MiB, 81920 MiB, 54, 386.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:34.652, 100 %, 62 %, 18521 MiB, 81920 MiB, 57, 400.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:34.902, 100 %, 50 %, 18521 MiB, 81920 MiB, 55, 395.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:35.153, 51 %, 19 %, 18521 MiB, 81920 MiB, 49, 103.91 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:35.449, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:35.700, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 98.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:35.951, 5 %, 0 %, 18521 MiB, 81920 MiB, 52, 308.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:36.201, 5 %, 0 %, 18521 MiB, 81920 MiB, 54, 398.36 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:36.459, 100 %, 66 %, 18521 MiB, 81920 MiB, 56, 359.34 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:36.710, 100 %, 66 %, 18521 MiB, 81920 MiB, 57, 392.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:36.960, 100 %, 50 %, 18521 MiB, 81920 MiB, 51, 128.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:37.211, 31 %, 7 %, 18521 MiB, 81920 MiB, 48, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:37.462, 1 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:37.712, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:37.962, 4 %, 0 %, 18521 MiB, 81920 MiB, 51, 279.88 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:38.213, 58 %, 39 %, 18521 MiB, 81920 MiB, 54, 369.36 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 23:32:38.463, 100 %, 65 %, 18521 MiB, 81920 MiB, 55, 398.03 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:38.714, 100 %, 66 %, 18521 MiB, 81920 MiB, 57, 403.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:38.965, 100 %, 50 %, 18521 MiB, 81920 MiB, 52, 145.08 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:39.215, 56 %, 22 %, 18521 MiB, 81920 MiB, 49, 98.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:39.466, 6 %, 0 %, 18521 MiB, 81920 MiB, 48, 99.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:39.716, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:39.966, 5 %, 0 %, 18521 MiB, 81920 MiB, 52, 378.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:40.217, 84 %, 56 %, 18521 MiB, 81920 MiB, 54, 406.84 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:40.469, 100 %, 68 %, 18521 MiB, 81920 MiB, 55, 417.72 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:40.719, 100 %, 65 %, 18521 MiB, 81920 MiB, 57, 394.71 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:40.970, 78 %, 37 %, 18521 MiB, 81920 MiB, 50, 102.71 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:41.220, 11 %, 0 %, 18521 MiB, 81920 MiB, 48, 98.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:41.470, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:41.721, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:41.971, 52 %, 35 %, 18521 MiB, 81920 MiB, 54, 405.32 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:42.222, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 382.70 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:42.472, 100 %, 66 %, 18521 MiB, 81920 MiB, 56, 397.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:42.723, 100 %, 60 %, 18521 MiB, 81920 MiB, 54, 193.65 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:42.973, 17 %, 0 %, 18521 MiB, 81920 MiB, 49, 99.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:43.224, 3 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:43.474, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 95.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:43.724, 4 %, 0 %, 18521 MiB, 81920 MiB, 50, 368.11 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:43.975, 100 %, 66 %, 18521 MiB, 81920 MiB, 54, 378.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:44.226, 100 %, 67 %, 18521 MiB, 81920 MiB, 55, 400.75 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 23:32:44.476, 100 %, 64 %, 18521 MiB, 81920 MiB, 57, 393.18 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:44.727, 100 %, 50 %, 18521 MiB, 81920 MiB, 50, 102.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:44.977, 4 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:45.227, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:45.478, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:45.728, 4 %, 0 %, 18521 MiB, 81920 MiB, 53, 402.00 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:45.978, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 407.44 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:46.229, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 341.15 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:46.479, 100 %, 59 %, 18521 MiB, 81920 MiB, 57, 398.63 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:46.730, 100 %, 50 %, 18521 MiB, 81920 MiB, 51, 130.52 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:46.980, 1 %, 0 %, 18521 MiB, 81920 MiB, 48, 100.85 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:47.231, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:47.481, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:47.731, 4 %, 0 %, 18521 MiB, 81920 MiB, 53, 362.29 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:47.982, 100 %, 67 %, 18521 MiB, 81920 MiB, 55, 371.48 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:48.232, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 362.06 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:48.483, 100 %, 56 %, 18521 MiB, 81920 MiB, 55, 402.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:48.733, 81 %, 39 %, 18521 MiB, 81920 MiB, 50, 102.71 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:48.984, 3 %, 0 %, 18521 MiB, 81920 MiB, 48, 100.26 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:49.234, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:49.484, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:49.735, 4 %, 0 %, 18521 MiB, 81920 MiB, 52, 384.17 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:49.986, 100 %, 68 %, 18521 MiB, 81920 MiB, 55, 398.63 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:50.236, 100 %, 65 %, 18521 MiB, 81920 MiB, 55, 419.58 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:50.487, 100 %, 55 %, 18521 MiB, 81920 MiB, 57, 404.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:50.738, 98 %, 50 %, 18521 MiB, 81920 MiB, 50, 108.44 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:50.988, 2 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:51.239, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 99.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:51.490, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:51.740, 4 %, 0 %, 18521 MiB, 81920 MiB, 46, 96.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:51.994, 100 %, 65 %, 18521 MiB, 81920 MiB, 54, 407.71 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:52.244, 100 %, 67 %, 18521 MiB, 81920 MiB, 56, 389.95 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:52.496, 100 %, 63 %, 18521 MiB, 81920 MiB, 56, 396.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:52.746, 38 %, 12 %, 18521 MiB, 81920 MiB, 50, 100.26 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:52.997, 2 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:53.247, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:53.498, 0 %, 0 %, 18521 MiB, 81920 MiB, 47, 95.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:53.748, 7 %, 2 %, 18521 MiB, 81920 MiB, 46, 95.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:53.999, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.60 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:54.249, 87 %, 58 %, 18521 MiB, 81920 MiB, 54, 421.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:54.500, 100 %, 68 %, 18521 MiB, 81920 MiB, 55, 389.07 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:54.750, 100 %, 64 %, 18521 MiB, 81920 MiB, 56, 405.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:55.001, 100 %, 50 %, 18521 MiB, 81920 MiB, 54, 389.87 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:55.251, 30 %, 6 %, 18521 MiB, 81920 MiB, 49, 100.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:55.502, 2 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:55.752, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:56.003, 33 %, 21 %, 18521 MiB, 81920 MiB, 52, 369.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:56.254, 100 %, 65 %, 18521 MiB, 81920 MiB, 54, 355.09 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 23:32:56.504, 100 %, 67 %, 18521 MiB, 81920 MiB, 55, 406.25 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:56.755, 100 %, 63 %, 18521 MiB, 81920 MiB, 56, 395.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:57.005, 77 %, 36 %, 18521 MiB, 81920 MiB, 52, 128.20 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:57.256, 12 %, 0 %, 18521 MiB, 81920 MiB, 49, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:57.506, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:57.756, 3 %, 0 %, 18521 MiB, 81920 MiB, 47, 98.72 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:58.007, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:58.257, 55 %, 37 %, 18521 MiB, 81920 MiB, 53, 397.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:58.508, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 401.35 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:58.759, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 331.46 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:32:59.009, 100 %, 50 %, 18521 MiB, 81920 MiB, 57, 392.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:59.260, 100 %, 50 %, 18521 MiB, 81920 MiB, 57, 396.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:59.510, 41 %, 13 %, 18521 MiB, 81920 MiB, 49, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:32:59.761, 6 %, 0 %, 18521 MiB, 81920 MiB, 48, 97.53 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:00.012, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 98.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:00.262, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 96.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:00.513, 43 %, 28 %, 18521 MiB, 81920 MiB, 54, 406.84 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:00.763, 100 %, 64 %, 18521 MiB, 81920 MiB, 54, 394.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:01.014, 100 %, 61 %, 18521 MiB, 81920 MiB, 56, 396.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:01.265, 100 %, 50 %, 18521 MiB, 81920 MiB, 57, 400.48 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:01.515, 76 %, 35 %, 18521 MiB, 81920 MiB, 50, 102.71 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:01.766, 12 %, 0 %, 18521 MiB, 81920 MiB, 48, 99.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:02.016, 5 %, 0 %, 18521 MiB, 81920 MiB, 47, 98.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:02.268, 61 %, 40 %, 18521 MiB, 81920 MiB, 53, 311.74 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:02.518, 100 %, 66 %, 18521 MiB, 81920 MiB, 55, 373.88 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:02.769, 99 %, 53 %, 18521 MiB, 81920 MiB, 57, 401.68 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:03.019, 79 %, 37 %, 18521 MiB, 81920 MiB, 50, 133.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:03.290, 7 %, 0 %, 18521 MiB, 81920 MiB, 48, 99.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:03.540, 4 %, 0 %, 18521 MiB, 81920 MiB, 47, 97.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:03.791, 4 %, 0 %, 18521 MiB, 81920 MiB, 53, 371.97 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:04.041, 73 %, 48 %, 18521 MiB, 81920 MiB, 54, 398.63 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:33:04.292, 100 %, 67 %, 18521 MiB, 81920 MiB, 55, 418.05 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 23:33:04.543, 100 %, 66 %, 18521 MiB, 81920 MiB, 57, 399.55 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:33:04.793, 99 %, 51 %, 18521 MiB, 81920 MiB, 50, 107.24 W, 400.00 W, 1410 MHz, 1593 MHz, P0
