timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/08 22:37:37.843, 0 %, 0 %, 67303 MiB, 81920 MiB, 38, 75.04 W, 400.00 W, 1155 MHz, 1593 MHz, P0
2026/07/08 22:37:38.114, 12 %, 2 %, 67303 MiB, 81920 MiB, 39, 136.90 W, 400.00 W, 1155 MHz, 1593 MHz, P0
2026/07/08 22:37:38.365, 92 %, 20 %, 67395 MiB, 81920 MiB, 41, 160.88 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:37:38.616, 67 %, 15 %, 67415 MiB, 81920 MiB, 39, 90.82 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:37:38.866, 14 %, 2 %, 67415 MiB, 81920 MiB, 39, 97.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:37:39.117, 100 %, 71 %, 67415 MiB, 81920 MiB, 47, 404.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:37:39.367, 100 %, 74 %, 67415 MiB, 81920 MiB, 48, 405.59 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:39.618, 100 %, 71 %, 67415 MiB, 81920 MiB, 50, 383.50 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:39.868, 100 %, 67 %, 67415 MiB, 81920 MiB, 50, 377.14 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:40.119, 100 %, 71 %, 67415 MiB, 81920 MiB, 50, 385.63 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:40.369, 100 %, 72 %, 67415 MiB, 81920 MiB, 50, 398.63 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:40.620, 100 %, 72 %, 67415 MiB, 81920 MiB, 51, 415.33 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:40.870, 100 %, 69 %, 67415 MiB, 81920 MiB, 51, 395.90 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:41.121, 100 %, 67 %, 67415 MiB, 81920 MiB, 51, 393.52 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:41.371, 100 %, 64 %, 67415 MiB, 81920 MiB, 52, 394.71 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:41.622, 100 %, 62 %, 67415 MiB, 81920 MiB, 52, 409.84 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:41.872, 100 %, 60 %, 67415 MiB, 81920 MiB, 52, 388.35 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:42.123, 100 %, 60 %, 67415 MiB, 81920 MiB, 52, 392.92 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:42.373, 100 %, 62 %, 67415 MiB, 81920 MiB, 52, 381.98 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:42.624, 85 %, 26 %, 67415 MiB, 81920 MiB, 45, 94.37 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:37:42.874, 5 %, 0 %, 67415 MiB, 81920 MiB, 47, 304.12 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:37:43.125, 100 %, 68 %, 67415 MiB, 81920 MiB, 51, 415.93 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:43.376, 100 %, 69 %, 67415 MiB, 81920 MiB, 51, 358.64 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:43.627, 100 %, 66 %, 67417 MiB, 81920 MiB, 52, 408.31 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:43.877, 100 %, 65 %, 67417 MiB, 81920 MiB, 52, 370.17 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:37:44.128, 100 %, 73 %, 67417 MiB, 81920 MiB, 53, 416.20 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:44.379, 100 %, 71 %, 67417 MiB, 81920 MiB, 53, 409.84 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:44.630, 100 %, 67 %, 67417 MiB, 81920 MiB, 53, 368.98 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:44.881, 100 %, 69 %, 67417 MiB, 81920 MiB, 53, 400.75 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:45.131, 100 %, 70 %, 67417 MiB, 81920 MiB, 53, 388.35 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:45.382, 100 %, 71 %, 67417 MiB, 81920 MiB, 54, 425.29 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:45.632, 100 %, 66 %, 67417 MiB, 81920 MiB, 53, 379.86 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:45.883, 100 %, 71 %, 67417 MiB, 81920 MiB, 54, 405.92 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:46.133, 100 %, 71 %, 67417 MiB, 81920 MiB, 54, 403.80 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:46.384, 100 %, 66 %, 67417 MiB, 81920 MiB, 54, 387.15 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:46.635, 100 %, 70 %, 67417 MiB, 81920 MiB, 54, 389.55 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:46.885, 100 %, 72 %, 67417 MiB, 81920 MiB, 54, 393.79 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:47.136, 100 %, 67 %, 67417 MiB, 81920 MiB, 54, 395.64 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:47.386, 100 %, 67 %, 67417 MiB, 81920 MiB, 54, 365.71 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 22:37:47.637, 100 %, 68 %, 67417 MiB, 81920 MiB, 55, 408.64 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:47.887, 100 %, 66 %, 67419 MiB, 81920 MiB, 55, 426.54 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:48.138, 100 %, 63 %, 67421 MiB, 81920 MiB, 55, 397.10 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:48.388, 100 %, 66 %, 67421 MiB, 81920 MiB, 55, 404.12 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:48.638, 100 %, 63 %, 67421 MiB, 81920 MiB, 55, 432.25 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:48.889, 100 %, 65 %, 67423 MiB, 81920 MiB, 55, 395.64 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:49.139, 100 %, 65 %, 67425 MiB, 81920 MiB, 55, 399.88 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:49.390, 100 %, 65 %, 67429 MiB, 81920 MiB, 55, 399.55 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:49.640, 100 %, 69 %, 67429 MiB, 81920 MiB, 55, 399.88 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:49.891, 100 %, 65 %, 67429 MiB, 81920 MiB, 56, 390.80 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:50.142, 100 %, 73 %, 67429 MiB, 81920 MiB, 56, 424.41 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:50.393, 100 %, 69 %, 67429 MiB, 81920 MiB, 55, 360.27 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:50.644, 100 %, 68 %, 67429 MiB, 81920 MiB, 56, 394.11 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:50.894, 100 %, 69 %, 67429 MiB, 81920 MiB, 56, 424.69 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:51.145, 100 %, 74 %, 67429 MiB, 81920 MiB, 56, 411.09 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:51.396, 100 %, 69 %, 67429 MiB, 81920 MiB, 56, 399.23 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:51.647, 100 %, 67 %, 67429 MiB, 81920 MiB, 56, 377.14 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:51.898, 100 %, 71 %, 67429 MiB, 81920 MiB, 56, 410.76 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:52.149, 100 %, 71 %, 67429 MiB, 81920 MiB, 57, 415.93 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:52.399, 100 %, 66 %, 67429 MiB, 81920 MiB, 57, 418.32 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:52.650, 100 %, 71 %, 67429 MiB, 81920 MiB, 57, 403.47 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:52.900, 100 %, 69 %, 67431 MiB, 81920 MiB, 57, 423.77 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:53.151, 100 %, 66 %, 67431 MiB, 81920 MiB, 57, 399.88 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:53.401, 100 %, 65 %, 67431 MiB, 81920 MiB, 57, 372.89 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:53.653, 100 %, 62 %, 67431 MiB, 81920 MiB, 57, 384.70 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:53.903, 100 %, 64 %, 67431 MiB, 81920 MiB, 57, 396.83 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:54.154, 100 %, 62 %, 67431 MiB, 81920 MiB, 57, 400.15 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:54.405, 100 %, 63 %, 67431 MiB, 81920 MiB, 57, 400.15 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:54.656, 100 %, 68 %, 67431 MiB, 81920 MiB, 57, 410.43 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:54.906, 100 %, 64 %, 67431 MiB, 81920 MiB, 57, 401.68 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:55.157, 100 %, 66 %, 67431 MiB, 81920 MiB, 58, 399.55 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:55.407, 100 %, 65 %, 67431 MiB, 81920 MiB, 57, 397.10 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:55.658, 100 %, 65 %, 67431 MiB, 81920 MiB, 57, 367.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:37:55.908, 100 %, 58 %, 67431 MiB, 81920 MiB, 57, 397.43 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:56.159, 100 %, 73 %, 67431 MiB, 81920 MiB, 58, 385.02 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:56.410, 100 %, 72 %, 67431 MiB, 81920 MiB, 58, 428.01 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:56.660, 100 %, 71 %, 67431 MiB, 81920 MiB, 58, 387.42 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:37:56.911, 100 %, 69 %, 67431 MiB, 81920 MiB, 58, 402.27 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:57.161, 100 %, 70 %, 67431 MiB, 81920 MiB, 58, 395.90 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:57.412, 100 %, 71 %, 67431 MiB, 81920 MiB, 58, 396.51 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:57.715, 100 %, 67 %, 67431 MiB, 81920 MiB, 58, 402.87 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:57.967, 100 %, 71 %, 67431 MiB, 81920 MiB, 58, 385.30 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:58.218, 100 %, 71 %, 67431 MiB, 81920 MiB, 58, 403.20 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:58.469, 100 %, 67 %, 67431 MiB, 81920 MiB, 58, 366.64 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 22:37:58.719, 100 %, 71 %, 67431 MiB, 81920 MiB, 58, 400.48 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:58.970, 100 %, 71 %, 67433 MiB, 81920 MiB, 59, 398.36 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:37:59.220, 100 %, 69 %, 67433 MiB, 81920 MiB, 58, 386.55 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:37:59.471, 100 %, 67 %, 67433 MiB, 81920 MiB, 58, 381.05 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:37:59.721, 100 %, 63 %, 67433 MiB, 81920 MiB, 59, 414.41 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:37:59.972, 100 %, 62 %, 67433 MiB, 81920 MiB, 59, 400.48 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:00.222, 100 %, 62 %, 67433 MiB, 81920 MiB, 59, 408.31 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:00.473, 100 %, 61 %, 67433 MiB, 81920 MiB, 59, 391.99 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:00.723, 100 %, 63 %, 67433 MiB, 81920 MiB, 59, 403.80 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:00.974, 100 %, 62 %, 67433 MiB, 81920 MiB, 59, 403.47 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:01.224, 100 %, 64 %, 67433 MiB, 81920 MiB, 59, 404.40 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:01.475, 100 %, 63 %, 67437 MiB, 81920 MiB, 59, 410.76 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:01.725, 100 %, 61 %, 67437 MiB, 81920 MiB, 59, 392.92 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:38:01.976, 100 %, 70 %, 67437 MiB, 81920 MiB, 59, 399.55 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:38:02.227, 100 %, 71 %, 67437 MiB, 81920 MiB, 59, 382.91 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:02.478, 100 %, 70 %, 67437 MiB, 81920 MiB, 60, 416.53 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:02.729, 100 %, 69 %, 67437 MiB, 81920 MiB, 60, 412.28 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:02.980, 100 %, 70 %, 67437 MiB, 81920 MiB, 60, 397.43 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:03.230, 100 %, 68 %, 67439 MiB, 81920 MiB, 60, 415.60 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:03.481, 100 %, 70 %, 67441 MiB, 81920 MiB, 59, 387.42 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:03.731, 100 %, 71 %, 67441 MiB, 81920 MiB, 60, 419.25 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:03.982, 100 %, 70 %, 67441 MiB, 81920 MiB, 59, 370.45 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:04.232, 100 %, 70 %, 67441 MiB, 81920 MiB, 60, 425.61 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:04.483, 100 %, 69 %, 67441 MiB, 81920 MiB, 60, 393.18 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:04.733, 100 %, 68 %, 67441 MiB, 81920 MiB, 60, 370.55 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:04.984, 100 %, 70 %, 67443 MiB, 81920 MiB, 60, 388.42 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:05.234, 100 %, 66 %, 67455 MiB, 81920 MiB, 60, 383.90 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:05.485, 100 %, 66 %, 67455 MiB, 81920 MiB, 60, 414.68 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:05.735, 100 %, 66 %, 67455 MiB, 81920 MiB, 60, 365.60 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:05.986, 100 %, 67 %, 67455 MiB, 81920 MiB, 60, 388.94 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:06.236, 100 %, 67 %, 67455 MiB, 81920 MiB, 60, 405.32 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:06.487, 100 %, 67 %, 67455 MiB, 81920 MiB, 60, 407.12 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:06.738, 100 %, 66 %, 67455 MiB, 81920 MiB, 61, 377.20 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:06.988, 100 %, 67 %, 67455 MiB, 81920 MiB, 60, 401.35 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:07.238, 100 %, 63 %, 67455 MiB, 81920 MiB, 60, 392.92 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:07.489, 100 %, 65 %, 67455 MiB, 81920 MiB, 61, 404.40 W, 400.00 W, 1305 MHz, 1593 MHz, P0
2026/07/08 22:38:07.739, 100 %, 67 %, 67455 MiB, 81920 MiB, 61, 402.87 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:07.990, 100 %, 64 %, 67455 MiB, 81920 MiB, 60, 405.92 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:08.241, 100 %, 63 %, 67455 MiB, 81920 MiB, 61, 376.00 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:38:08.491, 100 %, 65 %, 67455 MiB, 81920 MiB, 61, 375.94 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:38:08.742, 100 %, 69 %, 67455 MiB, 81920 MiB, 61, 397.10 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:08.993, 100 %, 69 %, 67455 MiB, 81920 MiB, 61, 392.92 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:09.243, 100 %, 70 %, 67455 MiB, 81920 MiB, 61, 378.45 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:09.494, 100 %, 67 %, 67455 MiB, 81920 MiB, 61, 381.18 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:09.745, 100 %, 70 %, 67455 MiB, 81920 MiB, 61, 411.09 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:10.022, 100 %, 68 %, 67455 MiB, 81920 MiB, 61, 344.47 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:10.273, 100 %, 66 %, 67455 MiB, 81920 MiB, 61, 397.10 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:10.523, 100 %, 71 %, 67455 MiB, 81920 MiB, 61, 411.09 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:10.774, 100 %, 67 %, 67455 MiB, 81920 MiB, 61, 394.71 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:11.024, 100 %, 67 %, 67455 MiB, 81920 MiB, 61, 389.35 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:11.275, 100 %, 70 %, 67455 MiB, 81920 MiB, 61, 410.16 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:11.525, 100 %, 66 %, 67455 MiB, 81920 MiB, 61, 397.76 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:11.776, 100 %, 68 %, 67457 MiB, 81920 MiB, 61, 403.80 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:12.026, 100 %, 65 %, 67457 MiB, 81920 MiB, 61, 415.93 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:12.277, 100 %, 62 %, 67457 MiB, 81920 MiB, 61, 393.79 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:12.527, 100 %, 65 %, 67457 MiB, 81920 MiB, 61, 413.81 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:12.778, 100 %, 64 %, 67457 MiB, 81920 MiB, 61, 390.46 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:13.028, 100 %, 63 %, 67457 MiB, 81920 MiB, 61, 406.25 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:13.279, 100 %, 71 %, 67457 MiB, 81920 MiB, 61, 422.57 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:13.529, 100 %, 65 %, 67457 MiB, 81920 MiB, 61, 370.55 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:13.780, 100 %, 66 %, 67457 MiB, 81920 MiB, 61, 403.47 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:14.030, 100 %, 69 %, 67457 MiB, 81920 MiB, 61, 410.16 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:14.281, 100 %, 67 %, 67457 MiB, 81920 MiB, 62, 400.15 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:14.531, 100 %, 68 %, 67457 MiB, 81920 MiB, 61, 393.79 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:14.782, 100 %, 65 %, 67457 MiB, 81920 MiB, 61, 401.68 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:15.032, 100 %, 65 %, 67473 MiB, 81920 MiB, 61, 422.89 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:38:15.283, 100 %, 58 %, 67473 MiB, 81920 MiB, 61, 391.66 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:15.534, 100 %, 70 %, 67473 MiB, 81920 MiB, 61, 398.03 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:38:15.785, 100 %, 70 %, 67473 MiB, 81920 MiB, 61, 385.30 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:16.036, 100 %, 69 %, 67473 MiB, 81920 MiB, 61, 377.14 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:16.286, 100 %, 66 %, 67473 MiB, 81920 MiB, 61, 400.15 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:38:16.537, 100 %, 71 %, 67473 MiB, 81920 MiB, 61, 414.41 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:16.787, 100 %, 68 %, 67473 MiB, 81920 MiB, 62, 407.44 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:17.038, 100 %, 68 %, 67473 MiB, 81920 MiB, 61, 407.71 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:17.288, 100 %, 66 %, 67473 MiB, 81920 MiB, 61, 416.20 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:17.539, 100 %, 70 %, 67473 MiB, 81920 MiB, 61, 385.30 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:17.789, 100 %, 70 %, 67473 MiB, 81920 MiB, 61, 427.74 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:18.040, 100 %, 67 %, 67473 MiB, 81920 MiB, 62, 408.64 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:18.290, 100 %, 71 %, 67473 MiB, 81920 MiB, 62, 404.40 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:18.541, 100 %, 68 %, 67473 MiB, 81920 MiB, 62, 415.60 W, 400.00 W, 1335 MHz, 1593 MHz, P0
2026/07/08 22:38:18.791, 100 %, 66 %, 67473 MiB, 81920 MiB, 62, 379.58 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:19.042, 100 %, 65 %, 67473 MiB, 81920 MiB, 62, 408.97 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:19.292, 100 %, 60 %, 67473 MiB, 81920 MiB, 62, 397.76 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:19.543, 100 %, 66 %, 67473 MiB, 81920 MiB, 62, 409.56 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:19.793, 100 %, 65 %, 67473 MiB, 81920 MiB, 62, 417.13 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:20.044, 100 %, 63 %, 67473 MiB, 81920 MiB, 62, 402.27 W, 400.00 W, 1365 MHz, 1593 MHz, P0
2026/07/08 22:38:20.294, 100 %, 65 %, 67473 MiB, 81920 MiB, 62, 409.24 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:20.545, 100 %, 65 %, 67473 MiB, 81920 MiB, 62, 381.78 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:20.795, 100 %, 64 %, 67473 MiB, 81920 MiB, 62, 398.03 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:21.046, 100 %, 69 %, 67473 MiB, 81920 MiB, 62, 391.39 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:21.297, 100 %, 69 %, 67473 MiB, 81920 MiB, 62, 387.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 22:38:21.548, 100 %, 71 %, 67473 MiB, 81920 MiB, 62, 412.88 W, 400.00 W, 1380 MHz, 1593 MHz, P0
2026/07/08 22:38:21.799, 100 %, 75 %, 67473 MiB, 81920 MiB, 62, 408.31 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:22.054, 100 %, 70 %, 67473 MiB, 81920 MiB, 62, 414.68 W, 400.00 W, 1350 MHz, 1593 MHz, P0
2026/07/08 22:38:22.305, 100 %, 66 %, 67473 MiB, 81920 MiB, 62, 383.30 W, 400.00 W, 1320 MHz, 1593 MHz, P0
2026/07/08 22:38:22.555, 100 %, 68 %, 67473 MiB, 81920 MiB, 62, 394.38 W, 400.00 W, 1395 MHz, 1593 MHz, P0
2026/07/08 22:38:22.806, 100 %, 73 %, 67473 MiB, 81920 MiB, 62, 394.11 W, 400.00 W, 1320 MHz, 1593 MHz, P0
