timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/08 23:48:50.319, 99 %, 60 %, 5891 MiB, 81920 MiB, 45, 359.24 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:50.570, 99 %, 60 %, 5911 MiB, 81920 MiB, 45, 346.24 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:50.820, 100 %, 51 %, 5911 MiB, 81920 MiB, 47, 380.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:51.071, 85 %, 42 %, 5911 MiB, 81920 MiB, 42, 120.48 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:51.322, 15 %, 0 %, 5911 MiB, 81920 MiB, 39, 100.48 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:51.572, 22 %, 6 %, 5911 MiB, 81920 MiB, 44, 332.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:51.825, 99 %, 60 %, 5911 MiB, 81920 MiB, 46, 376.81 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:52.076, 99 %, 60 %, 5911 MiB, 81920 MiB, 47, 371.37 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:52.326, 100 %, 51 %, 5911 MiB, 81920 MiB, 48, 378.06 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:52.577, 84 %, 41 %, 5911 MiB, 81920 MiB, 41, 92.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:52.827, 35 %, 15 %, 5911 MiB, 81920 MiB, 44, 344.44 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:53.078, 99 %, 60 %, 5911 MiB, 81920 MiB, 46, 380.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:53.328, 99 %, 60 %, 5971 MiB, 81920 MiB, 47, 367.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:53.578, 99 %, 59 %, 5971 MiB, 81920 MiB, 48, 388.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:53.829, 77 %, 36 %, 5971 MiB, 81920 MiB, 43, 101.07 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:54.079, 12 %, 0 %, 5971 MiB, 81920 MiB, 40, 92.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:54.330, 36 %, 15 %, 5971 MiB, 81920 MiB, 46, 342.59 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:54.580, 99 %, 60 %, 5971 MiB, 81920 MiB, 47, 381.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:54.831, 99 %, 60 %, 5971 MiB, 81920 MiB, 48, 371.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
